,PseudoTime0,PseudoTime1
E50_3_006,3.006,
E2_3_257,3.257,
E90_0_351,,0.351
E112_3_707,,3.707
E59_3_307,3.307,
E80_0_351,,0.351
E26_2_104,,2.104
E90_3_457,,3.457
E97_3_707,,3.707
E108_0_1,0.1,
E83_1_703,1.703,
E127_2_856,2.856,
E7_3_257,,3.257
E100_3_707,3.707,
E3_3_006,3.006,
E54_4_609,,4.609
E30_1_703,1.703,
E145_3_758,3.758,
E105_3_407,,3.407
E136_1_253,,1.253
E135_3_657,,3.657
E142_0_1,,0.1
E29_4_058,4.058,
E86_1_854,,1.854
E98_2_405,,2.405
E74_3_507,,3.507
E102_3_507,3.507,
E29_3_156,3.156,
E26_1_052,,1.052
E73_1_904,,1.904
E128_4_96,4.96,
E118_0_752,0.752,
E97_0_451,,0.451
E102_1_653,1.653,
E35_1_954,1.954,
E45_4_81,4.81,
E133_1_152,1.152,
E134_0_301,,0.301
E122_0_601,0.601,
E68_2_405,2.405,
E79_4_609,4.609,
E110_3_758,,3.758
E48_3_758,3.758,
E50_2_405,2.405,
E145_0_1,0.1,
E139_3_156,3.156,
E124_2_655,2.655,
E18_1_854,1.854,
E21_1_553,,1.553
E36_1_503,1.503,
E27_4_509,4.509,
E104_0_601,,0.601
E61_4_058,4.058,
E42_0_0,,0.0
E93_2_806,,2.806
E63_1_553,1.553,
E113_3_307,,3.307
E41_0_251,,0.251
E116_2_204,,2.204
E62_4_158,,4.158
E102_4_96,4.96,
E87_1_152,,1.152
E140_0_401,,0.401
E47_4_259,,4.259
E126_1_052,1.052,
E126_2_154,2.154,
E45_1_904,1.904,
E70_3_657,,3.657
E110_2_004,,2.004
E76_2_154,,2.154
E29_3_357,3.357,
E34_1_754,,1.754
E29_3_707,3.707,
E100_1_303,1.303,
E139_4_158,4.158,
E15_1_653,,1.653
E52_2_405,,2.405
E122_4_459,4.459,
E64_3_407,,3.407
E105_0_301,,0.301
E104_1_553,,1.553
E93_1_353,,1.353
E60_2_204,,2.204
E127_1_754,1.754,
E21_0_952,,0.952
E72_1_553,1.553,
E118_3_056,3.056,
E60_4_158,,4.158
E79_0_351,0.351,
E37_0_902,0.902,
E118_2_104,2.104,
E47_0_701,,0.701
E131_4_509,4.509,
E27_0_601,0.601,
E89_3_056,,3.056
E11_2_705,2.705,
E41_1_754,,1.754
E79_2_104,2.104,
E54_3_707,,3.707
E125_2_555,2.555,
E95_4_409,,4.409
E54_2_154,,2.154
E6_3_307,3.307,
E138_1_002,1.002,
E9_4_309,,4.309
E69_4_208,4.208,
E127_0_251,0.251,
E93_1_453,,1.453
E89_3_507,,3.507
E31_2_505,,2.505
E143_2_505,2.505,
E113_0_1,,0.1
E23_1_854,1.854,
E49_2_455,,2.455
E68_3_858,3.858,
E56_2_405,,2.405
E58_4_309,,4.309
E46_4_208,,4.208
E99_3_457,,3.457
E11_2_004,2.004,
E56_1_553,,1.553
E19_3_257,3.257,
E124_4_509,4.509,
E37_1_603,1.603,
E37_2_655,2.655,
E128_3_908,3.908,
E43_3_607,3.607,
E82_3_657,,3.657
E56_0_551,,0.551
E124_1_303,1.303,
E31_4_259,,4.259
E34_3_707,,3.707
E100_2_104,2.104,
E42_3_808,,3.808
E141_3_156,3.156,
E97_0_1,,0.1
E20_3_206,3.206,
E137_4_609,4.609,
E48_4_058,4.058,
E101_2_956,,2.956
E64_2_956,,2.956
E21_2_956,,2.956
E31_2_756,,2.756
E38_2_505,2.505,
E64_4_359,,4.359
E108_4_96,4.96,
E56_2_154,,2.154
E53_1_202,,1.202
E71_2_054,,2.054
E5_3_257,3.257,
E63_0_451,0.451,
E112_3_257,,3.257
