,PseudoTime0,PseudoTime1
E120_4_459,,4.459
E134_0_802,,0.802
E53_0_2,,0.2
E104_2_655,,2.655
E106_0_902,0.902,
E119_1_052,1.052,
E112_0_1,,0.1
E134_1_152,,1.152
E11_3_156,3.156,
E69_2_054,2.054,
E29_3_357,3.357,
E49_0_251,,0.251
E4_1_603,1.603,
E138_4_81,4.81,
E11_4_158,4.158,
E17_3_557,3.557,
E137_2_756,2.756,
E74_0_651,,0.651
E54_2_054,,2.054
E73_0_251,,0.251
E126_0_05,0.05,
E44_4_86,4.86,
E108_0_15,0.15,
E90_1_152,,1.152
E133_1_503,1.503,
E24_2_255,2.255,
E1_3_707,,3.707
E56_2_856,,2.856
E134_3_106,,3.106
E20_0_501,0.501,
E65_4_208,,4.208
E136_3_958,,3.958
E10_4_609,4.609,
E66_4_359,,4.359
E137_4_91,4.91,
E55_3_006,3.006,
E81_0_752,0.752,
E131_0_601,0.601,
E133_4_91,4.91,
E111_2_255,2.255,
E40_3_908,3.908,
E56_0_251,,0.251
E26_2_255,,2.255
E22_4_008,4.008,
E124_4_158,4.158,
E18_3_707,3.707,
E72_2_104,2.104,
E105_0_451,,0.451
E51_4_81,4.81,
E58_2_355,,2.355
E1_4_208,,4.208
E100_4_008,4.008,
E87_3_707,,3.707
E59_3_607,3.607,
E3_4_659,4.659,
E49_2_555,,2.555
E109_0_2,,0.2
E114_4_81,,4.81
E70_2_906,,2.906
E48_2_505,2.505,
E33_1_202,1.202,
E116_3_808,,3.808
E142_3_257,,3.257
E4_3_457,3.457,
E128_2_255,2.255,
E51_1_503,1.503,
E3_0_551,0.551,
E28_2_655,2.655,
E17_4_91,4.91,
E69_0_601,0.601,
E10_3_808,3.808,
E38_1_102,1.102,
E78_3_657,3.657,
E107_0_301,0.301,
E88_2_756,,2.756
E29_1_754,1.754,
E26_4_86,,4.86
E87_0_852,,0.852
E104_1_754,,1.754
E121_0_752,0.752,
E39_4_409,4.409,
E28_4_709,4.709,
E59_2_756,2.756,
E83_2_856,2.856,
E149_1_202,,1.202
E79_3_156,3.156,
E73_4_86,,4.86
E34_4_008,,4.008
E91_4_008,4.008,
E126_4_359,4.359,
E110_1_303,,1.303
E95_0_802,,0.802
E56_2_956,,2.956
E20_0_0,0.0,
E65_3_307,,3.307
E123_1_453,1.453,
E148_4_76,4.76,
E109_4_208,,4.208
E112_4_309,,4.309
E135_3_106,,3.106
E33_0_651,0.651,
E45_2_956,2.956,
E47_1_052,,1.052
E98_0_401,,0.401
E49_4_86,,4.86
E41_2_906,,2.906
E126_2_405,2.405,
E95_2_655,,2.655
E74_0_251,,0.251
E60_0_902,,0.902
E27_2_104,2.104,
E18_1_403,1.403,
E41_1_653,,1.653
E31_2_305,,2.305
E123_1_603,1.603,
E113_0_0,,0.0
E8_4_108,4.108,
E34_0_952,,0.952
E23_1_353,1.353,
E38_0_2,0.2,
E41_1_703,,1.703
E129_4_309,,4.309
E70_2_355,,2.355
E109_0_301,,0.301
E98_0_852,,0.852
E70_4_359,,4.359
E62_3_507,,3.507
E132_1_152,,1.152
E81_0_902,0.902,
E119_4_108,4.108,
E95_1_703,,1.703
E10_0_0,0.0,
E148_2_255,2.255,
E17_3_156,3.156,
E3_4_309,4.309,
E48_4_409,4.409,
E147_1_052,,1.052
E92_4_609,4.609,
E51_4_509,4.509,
E59_3_307,3.307,
E112_0_2,,0.2
E149_0_752,,0.752
E132_2_655,,2.655
E117_2_305,2.305,
E89_3_307,,3.307
E117_2_906,2.906,
E5_4_208,4.208,
E73_0_451,,0.451
E47_0_952,,0.952
E50_2_756,2.756,
E139_2_004,2.004,
E144_3_106,,3.106
E89_4_259,,4.259
E111_1_253,1.253,
E64_3_056,,3.056
E110_4_96,,4.96
E131_1_503,1.503,
E37_0_551,0.551,
E147_4_259,,4.259
E95_1_754,,1.754
E105_0_15,,0.15
E103_0_501,0.501,
E39_1_403,1.403,
E45_0_0,0.0,
E46_2_956,,2.956
E145_3_206,3.206,
E93_0_852,,0.852
E98_0_0,,0.0
E129_0_251,,0.251
E75_1_052,1.052,
