,PseudoTime0,PseudoTime1
E88_0_1,,0.1
E80_3_006,,3.006
E13_4_709,4.709,
E102_4_409,4.409,
E47_0_05,,0.05
E94_2_405,2.405,
E93_0_651,,0.651
E86_2_906,,2.906
E137_3_156,3.156,
E125_3_357,3.357,
E131_4_409,4.409,
E147_1_353,,1.353
E20_4_509,4.509,
E109_3_908,,3.908
E42_2_355,,2.355
E17_2_956,2.956,
E76_0_551,,0.551
E95_4_709,,4.709
E144_2_655,,2.655
E44_0_05,0.05,
E18_4_158,4.158,
E101_4_81,,4.81
E97_0_902,,0.902
E37_4_459,4.459,
E68_2_455,2.455,
E149_2_856,,2.856
E98_4_96,,4.96
E83_1_954,1.954,
E126_0_651,0.651,
E43_3_607,3.607,
E102_4_208,4.208,
E98_2_906,,2.906
E70_3_056,,3.056
E16_1_253,1.253,
E145_3_808,3.808,
E2_1_503,1.503,
E102_2_906,2.906,
E15_1_804,,1.804
E113_3_357,,3.357
E120_0_351,,0.351
E137_0_15,0.15,
E12_4_86,4.86,
E76_1_754,,1.754
E2_2_455,2.455,
E90_3_507,,3.507
E141_3_206,3.206,
E73_4_108,,4.108
E62_1_653,,1.653
E60_2_154,,2.154
E131_4_509,4.509,
E30_4_609,4.609,
E99_1_052,,1.052
E65_3_557,,3.557
E7_4_659,,4.659
E76_1_503,,1.503
E124_2_555,2.555,
E101_3_206,,3.206
E129_3_056,,3.056
E126_1_403,1.403,
E12_1_603,1.603,
E122_0_1,0.1,
E24_0_05,0.05,
E121_4_81,4.81,
E123_1_854,1.854,
E45_2_555,2.555,
E61_0_802,0.802,
E56_0_752,,0.752
E122_1_453,1.453,
E116_0_401,,0.401
E96_3_457,,3.457
E58_1_002,,1.002
E34_3_657,,3.657
E15_3_858,,3.858
E27_0_601,0.601,
E104_2_154,,2.154
E100_4_96,4.96,
E40_4_91,4.91,
E16_3_307,3.307,
E45_3_958,3.958,
E122_1_052,1.052,
E89_2_255,,2.255
E19_4_359,4.359,
E64_1_653,,1.653
E116_0_852,,0.852
E37_1_253,1.253,
E123_4_459,4.459,
E130_4_158,4.158,
E18_4_86,4.86,
E127_1_653,1.653,
E98_4_058,,4.058
E59_2_605,2.605,
E17_4_81,4.81,
E53_4_208,,4.208
E136_2_505,,2.505
E9_1_353,,1.353
E27_2_555,2.555,
E95_2_756,,2.756
E90_4_359,,4.359
E101_0_651,,0.651
E79_2_906,2.906,
E125_1_052,1.052,
E137_4_509,4.509,
E25_1_553,,1.553
E2_0_1,0.1,
E82_0_451,,0.451
E6_1_653,1.653,
E48_1_102,1.102,
E74_4_309,,4.309
E80_4_91,,4.91
E79_1_703,1.703,
E0_4_91,,4.91
E137_1_854,1.854,
E46_0_852,,0.852
E129_0_351,,0.351
E58_0_551,,0.551
E72_3_457,3.457,
E100_1_253,1.253,
E117_1_553,1.553,
E124_0_401,0.401,
E1_4_008,,4.008
E36_4_81,4.81,
E26_1_653,,1.653
E108_3_006,3.006,
E70_0_251,,0.251
E39_2_405,2.405,
E123_1_202,1.202,
E112_2_756,,2.756
E138_4_559,4.559,
E108_4_86,4.86,
E54_4_359,,4.359
E49_4_76,,4.76
E46_4_659,,4.659
E112_4_86,,4.86
E62_3_056,,3.056
E0_0_802,,0.802
E127_0_401,0.401,
E45_2_054,2.054,
E144_0_351,,0.351
E32_0_451,0.451,
E86_1_102,,1.102
E138_4_509,4.509,
E42_0_651,,0.651
E53_4_259,,4.259
E91_0_852,0.852,
E36_4_359,4.359,
E132_4_208,,4.208
E25_0_701,,0.701
E130_0_701,0.701,
E87_1_804,,1.804
E48_0_551,0.551,
E94_4_158,4.158,
E101_1_102,,1.102
E142_4_108,,4.108
E57_1_353,,1.353
E69_0_501,0.501,
E53_1_002,,1.002
E80_1_453,,1.453
E110_2_154,,2.154
E46_0_902,,0.902
E83_2_355,2.355,
E9_2_255,,2.255
