,PseudoTime0,PseudoTime1
E111_1_362,,1.362
E26_3_204,,3.204
E77_2_804,2.804,
E88_6_728,6.728,
E76_2_163,2.163,
E67_3_444,,3.444
E102_7_209,,7.209
E35_3_685,3.685,
E39_0_881,,0.881
E77_7_209,7.209,
E91_3_685,,3.685
E89_4_325,4.325,
E38_4_245,,4.245
E122_5_287,5.287,
E4_4_085,4.085,
E37_0_16,0.16,
E10_6_969,,6.969
E2_1_602,,1.602
E47_7_449,,7.449
E39_6_008,,6.008
E45_7_69,7.69,
E97_5_847,,5.847
E51_6_648,,6.648
E96_4_886,4.886,
E53_6_809,,6.809
E100_6_008,,6.008
E23_3_444,,3.444
E24_4_486,4.486,
E110_5_927,,5.927
E98_6_568,6.568,
E83_5_046,5.046,
E112_2_884,2.884,
E139_2_243,2.243,
E87_4_325,4.325,
E8_7_529,7.529,
E23_6_008,,6.008
E5_4_005,4.005,
E46_2_083,2.083,
E105_2_323,,2.323
E87_4_406,4.406,
E112_2_003,2.003,
E41_5_767,5.767,
E39_6_809,,6.809
E79_1_041,,1.041
E31_1_121,,1.121
E1_6_809,6.809,
E62_3_204,,3.204
E114_2_083,2.083,
E96_3_124,3.124,
E24_6_008,6.008,
E97_6_088,,6.088
E91_7_61,,7.61
E123_2_163,,2.163
E47_3_685,,3.685
E126_0_881,,0.881
E123_3_685,,3.685
E117_3_044,3.044,
E63_3_124,,3.124
E88_7_85,7.85,
E50_3_765,,3.765
E142_7_289,7.289,
E149_1_762,1.762,
E70_7_85,7.85,
E45_4_726,4.726,
E127_2_323,,2.323
E50_6_328,,6.328
E82_0_641,0.641,
E33_1_762,,1.762
E129_1_362,,1.362
E90_5_126,5.126,
E115_6_168,6.168,
E9_2_083,,2.083
E55_7_69,7.69,
E89_3_044,3.044,
E43_5_367,5.367,
E124_5_847,,5.847
E103_2_723,2.723,
E38_4_165,,4.165
E13_3_284,,3.284
E69_1_842,1.842,
E106_1_041,,1.041
E28_5_207,,5.207
E59_5_287,5.287,
E15_1_682,,1.682
E39_0_481,,0.481
E39_5_367,,5.367
E9_2_403,,2.403
E143_5_687,5.687,
E132_4_085,,4.085
E147_4_566,,4.566
E65_4_245,4.245,
E13_4_325,,4.325
E110_2_483,,2.483
E59_0_0,0.0,
E30_3_284,3.284,
E132_0_0,,0.0
E44_6_328,,6.328
E98_6_008,6.008,
E88_1_442,1.442,
E67_3_524,,3.524
E94_6_728,6.728,
E64_7_209,,7.209
E90_6_408,6.408,
E54_4_245,,4.245
E38_0_481,,0.481
E38_2_483,,2.483
E146_6_008,6.008,
E101_0_641,0.641,
E65_0_24,0.24,
E110_4_886,,4.886
E105_0_961,,0.961
E29_1_922,1.922,
E73_7_61,7.61,
E127_1_362,,1.362
E142_5_847,5.847,
E92_0_0,0.0,
E95_0_0,,0.0
E60_1_041,1.041,
E91_0_641,,0.641
E67_4_245,,4.245
E137_3_284,3.284,
E49_1_282,1.282,
E37_1_842,1.842,
E9_1_041,,1.041
E105_1_842,,1.842
E3_4_005,4.005,
E47_0_641,,0.641
E32_0_16,,0.16
E140_5_287,5.287,
E46_0_561,0.561,
E96_4_806,4.806,
E123_6_008,,6.008
E63_0_16,,0.16
E54_7_289,,7.289
E103_4_165,4.165,
E13_4_165,,4.165
E129_0_801,,0.801
E92_6_088,6.088,
E83_6_728,6.728,
E81_0_16,,0.16
E119_4_165,4.165,
E135_0_32,,0.32
E54_1_922,,1.922
E7_4_726,,4.726
E62_7_93,,7.93
E49_3_364,3.364,
E1_0_16,0.16,
E44_6_568,,6.568
E78_1_442,,1.442
E64_7_289,,7.289
E59_4_005,4.005,
E45_3_444,3.444,
E39_2_403,,2.403
E87_5_447,5.447,
E2_7_369,,7.369
E60_4_966,4.966,
E38_5_367,,5.367
E121_6_088,,6.088
E66_4_005,,4.005
E3_2_003,2.003,
E82_2_483,2.483,
E86_5_367,,5.367
E41_6_969,6.969,
E54_0_401,,0.401
E38_4_726,,4.726
E140_0_961,0.961,
E104_0_32,,0.32
E22_3_925,3.925,
E38_1_682,,1.682
E80_5_126,5.126,
E28_0_721,,0.721
E2_0_641,,0.641
E87_7_449,7.449,
E140_1_121,1.121,
E13_7_049,,7.049
E132_7_289,,7.289
E2_7_529,,7.529
E44_5_046,,5.046
E77_3_845,3.845,
E10_5_287,,5.287
E43_7_529,7.529,
E94_6_008,6.008,
E82_7_93,7.93,
E146_5_847,5.847,
E63_0_961,,0.961
E49_2_884,2.884,
E126_0_32,,0.32
E145_1_282,1.282,
E88_6_969,6.969,
E4_5_527,5.527,
E33_3_685,,3.685
E6_7_69,,7.69
E26_3_765,,3.765
E75_5_687,5.687,
E139_3_765,3.765,
E139_1_282,1.282,
E76_7_289,7.289,
E48_3_204,,3.204
E104_7_93,,7.93
E105_1_922,,1.922
E92_0_961,0.961,
E74_4_966,,4.966
E71_4_966,4.966,
E42_3_765,,3.765
E45_3_685,3.685,
E77_1_922,1.922,
E122_4_005,4.005,
E55_6_889,6.889,
E48_0_08,,0.08
E27_1_682,1.682,
E16_5_367,5.367,
E104_7_369,,7.369
E70_7_77,7.77,
E111_5_126,,5.126
E135_5_767,,5.767
E3_6_408,6.408,
E37_4_406,4.406,
E49_5_207,5.207,
E121_1_522,,1.522
E124_3_364,,3.364
E37_3_685,3.685,
E82_7_449,7.449,
E74_2_563,,2.563
E46_2_403,2.403,
E21_2_083,,2.083
E54_5_367,,5.367
E146_2_643,2.643,
E42_5_287,,5.287
E84_7_209,,7.209
E68_6_648,,6.648
E59_4_886,4.886,
E53_0_0,,0.0
E36_6_408,,6.408
E30_7_529,7.529,
E121_4_646,,4.646
E84_7_049,,7.049
E147_2_243,,2.243
E46_6_408,6.408,
E149_6_648,6.648,
E28_4_085,,4.085
E140_5_687,5.687,
E68_6_568,,6.568
E88_5_207,5.207,
E5_2_243,2.243,
E82_2_563,2.563,
E87_5_767,5.767,
E32_6_088,,6.088
E106_1_602,,1.602
E48_0_481,,0.481
E79_2_483,,2.483
E133_3_524,3.524,
E77_6_889,6.889,
E139_2_403,2.403,
E47_6_408,,6.408
E117_1_121,1.121,
E62_3_444,,3.444
E2_4_806,,4.806
E3_2_163,2.163,
E125_7_209,7.209,
E43_5_287,5.287,
E148_1_922,,1.922
E30_0_0,0.0,
E139_5_687,5.687,
E129_7_85,,7.85
E89_4_085,4.085,
E27_0_641,0.641,
E98_6_088,6.088,
E27_2_723,2.723,
E3_1_602,1.602,
E100_6_088,,6.088
E23_2_483,,2.483
E96_0_721,0.721,
E149_7_209,7.209,
E92_5_927,5.927,
E132_5_767,,5.767
E75_1_282,1.282,
E149_0_32,0.32,
E81_3_685,,3.685
E23_7_449,,7.449
E14_5_927,,5.927
E47_0_881,,0.881
E38_2_884,,2.884
E99_5_207,,5.207
E132_5_847,,5.847
E75_4_085,4.085,
E144_3_364,3.364,
E90_6_809,6.809,
E10_0_481,,0.481
E135_5_126,,5.126
E121_0_481,,0.481
E13_1_362,,1.362
E121_6_728,,6.728
E88_6_568,6.568,
E91_2_483,,2.483
E2_6_809,,6.809
E146_2_964,2.964,
E111_1_922,,1.922
E135_7_049,,7.049
E102_5_447,,5.447
E40_0_08,0.08,
E67_2_563,,2.563
E24_0_641,0.641,
E13_1_442,,1.442
E35_5_367,5.367,
E129_3_685,,3.685
E49_7_129,7.129,
E47_1_202,,1.202
E99_2_964,,2.964
E92_4_486,4.486,
E80_1_202,1.202,
E55_6_088,6.088,
E107_0_401,,0.401
E22_4_726,4.726,
E25_0_24,0.24,
E132_4_566,,4.566
E102_0_32,,0.32
E71_2_643,2.643,
E32_3_685,,3.685
E94_4_966,4.966,
E0_7_449,,7.449
E144_6_648,6.648,
E73_6_809,6.809,
E23_2_083,,2.083
E6_4_886,,4.886
E29_0_16,0.16,
E126_1_922,,1.922
E70_3_605,3.605,
E97_2_884,,2.884
E73_7_449,7.449,
E95_7_85,,7.85
E23_0_721,,0.721
E141_2_083,,2.083
E104_1_121,,1.121
E121_0_801,,0.801
E122_5_607,5.607,
E13_5_126,,5.126
E110_2_163,,2.163
E94_0_561,0.561,
E56_2_804,,2.804
E46_5_126,5.126,
E49_6_889,6.889,
E51_7_93,,7.93
E52_1_442,1.442,
E103_4_726,4.726,
E16_6_088,6.088,
E149_3_204,3.204,
E94_3_124,3.124,
E81_7_61,,7.61
E52_7_85,7.85,
E98_6_488,6.488,
E1_3_044,3.044,
E75_4_406,4.406,
E89_6_168,6.168,
E98_7_049,7.049,
E37_1_202,1.202,
E102_7_289,,7.289
E127_4_566,,4.566
E139_1_762,1.762,
E143_3_364,3.364,
E137_0_0,0.0,
E141_6_568,,6.568
E21_5_607,,5.607
E73_4_085,4.085,
E96_6_728,6.728,
E147_7_61,,7.61
E141_5_607,,5.607
E101_1_762,1.762,
E46_2_483,2.483,
E101_3_685,3.685,
E80_0_481,0.481,
E143_1_522,1.522,
E115_6_328,6.328,
E112_6_488,6.488,
E134_4_806,4.806,
E18_2_243,2.243,
E126_5_847,,5.847
E124_1_202,,1.202
E116_5_607,,5.607
E121_7_129,,7.129
E103_4_566,4.566,
E26_0_561,,0.561
E32_2_723,,2.723
E149_7_61,7.61,
E0_7_85,,7.85
E16_5_847,5.847,
E90_2_884,2.884,
E140_2_163,2.163,
E78_5_287,,5.287
E107_1_762,,1.762
E129_5_607,,5.607
E83_4_726,4.726,
E73_4_726,4.726,
E56_2_964,,2.964
E146_5_207,5.207,
E46_4_726,4.726,
E74_6_889,,6.889
E40_4_646,4.646,
E26_7_85,,7.85
E82_2_323,2.323,
E32_6_328,,6.328
E139_7_449,7.449,
E75_0_08,0.08,
E104_3_284,,3.284
E61_4_085,,4.085
E6_2_003,,2.003
E144_0_24,0.24,
E114_4_966,4.966,
E103_5_927,5.927,
E53_0_641,,0.641
E126_7_61,,7.61
E56_0_24,,0.24
E78_1_762,,1.762
E138_6_728,,6.728
E14_6_728,,6.728
E127_7_209,,7.209
E141_1_442,,1.442
E104_2_483,,2.483
E87_1_442,1.442,
E104_6_648,,6.648
E142_2_563,2.563,
E122_0_401,0.401,
E61_1_602,,1.602
E89_3_845,3.845,
E87_5_367,5.367,
E96_0_881,0.881,
E17_7_049,,7.049
E34_2_083,2.083,
E76_1_282,1.282,
E26_1_121,,1.121
E30_6_408,6.408,
E1_0_401,0.401,
E44_0_401,,0.401
E120_1_602,1.602,
E38_7_049,,7.049
E127_5_046,,5.046
E35_5_447,5.447,
E144_0_641,0.641,
E63_0_561,,0.561
E91_3_284,,3.284
E9_1_922,,1.922
E23_7_129,,7.129
E35_6_809,6.809,
E6_3_765,,3.765
E113_6_889,6.889,
E1_0_0,0.0,
E82_2_804,2.804,
E97_7_93,,7.93
E108_5_287,5.287,
E55_4_806,4.806,
