,Time
E18_7_77,7.77
E29_7_289,7.289
E149_0_961,0.961
E85_2_643,2.6430000000000002
E35_5_207,5.207000000000001
E52_0_08,0.08
E137_3_284,3.284
E72_6_168,6.167999999999999
E125_1_602,1.6019999999999999
E72_2_003,2.003
E37_6_728,6.728
E44_0_641,0.6409999999999999
E109_7_529,7.529
E109_1_121,1.121
E102_4_325,4.325
E108_7_369,7.369
E17_0_481,0.48100000000000004
E38_5_126,5.126
E92_0_721,0.721
E54_5_126,5.126
E90_5_527,5.527
E76_3_524,3.5239999999999996
E26_5_207,5.207000000000001
E27_2_403,2.403
E135_6_168,6.167999999999999
E132_2_964,2.964
E36_3_444,3.444
E80_7_049,7.0489999999999995
E21_4_646,4.646
E83_3_364,3.364
E79_3_044,3.0439999999999996
E91_0_08,0.08
E88_7_449,7.449
E88_0_32,0.32
E11_0_0,0.0
E21_0_641,0.6409999999999999
E141_4_165,4.165
E133_2_563,2.563
E12_0_561,0.561
E56_6_728,6.728
E65_3_605,3.605
E102_2_003,2.003
E34_4_245,4.245
E76_0_401,0.401
E81_5_847,5.847
E99_0_561,0.561
E148_1_121,1.121
E88_0_16,0.16
E26_5_687,5.687
E114_3_364,3.364
E134_0_961,0.961
E147_3_124,3.1239999999999997
E82_4_966,4.966
E119_2_563,2.563
E71_4_325,4.325
E43_4_566,4.566
E12_7_289,7.289
E16_5_527,5.527
E25_4_325,4.325
E126_5_126,5.126
E128_1_121,1.121
E98_1_121,1.121
E23_3_284,3.284
E50_7_93,7.93
E124_0_481,0.48100000000000004
E144_3_044,3.0439999999999996
E92_4_085,4.085
E111_3_605,3.605
E41_4_406,4.406000000000001
E104_0_641,0.6409999999999999
E82_1_842,1.8419999999999999
E5_4_806,4.806
E17_3_845,3.845
E87_3_765,3.765
E62_0_721,0.721
E112_3_845,3.845
E108_2_083,2.083
E140_6_969,6.968999999999999
E128_7_289,7.289
E90_5_607,5.607
E71_4_085,4.085
E67_7_85,7.85
E137_3_845,3.845
E113_2_403,2.403
E52_1_922,1.922
E148_4_646,4.646
E116_5_767,5.767
E39_2_723,2.7230000000000003
E122_0_481,0.48100000000000004
E107_3_364,3.364
E5_0_16,0.16
E142_7_529,7.529
E75_5_126,5.126
E7_1_842,1.8419999999999999
E109_4_005,4.005
E16_7_61,7.61
E24_6_088,6.087999999999999
E66_1_362,1.3619999999999999
E73_5_847,5.847
E90_6_809,6.809
E118_4_005,4.005
E130_5_847,5.847
E44_0_401,0.401
E79_0_24,0.24
E15_5_367,5.367000000000001
E49_3_204,3.2039999999999997
E101_3_364,3.364
E54_2_563,2.563
E61_5_847,5.847
E35_4_406,4.406000000000001
E144_0_561,0.561
E124_6_168,6.167999999999999
E126_5_767,5.767
E109_2_003,2.003
E62_1_602,1.6019999999999999
E57_0_721,0.721
E60_7_61,7.61
E10_5_287,5.287000000000001
E73_2_403,2.403
E101_2_163,2.1630000000000003
E136_5_767,5.767
E110_0_16,0.16
E123_1_602,1.6019999999999999
E27_0_721,0.721
E85_4_806,4.806
E85_2_163,2.1630000000000003
E3_5_287,5.287000000000001
E67_4_806,4.806
E78_2_483,2.483
E123_6_328,6.327999999999999
E133_5_527,5.527
E91_2_083,2.083
E97_3_204,3.2039999999999997
E15_1_202,1.202
E112_0_561,0.561
E20_7_449,7.449
E39_4_806,4.806
E19_1_041,1.041
E75_3_044,3.0439999999999996
E66_1_682,1.682
E99_2_483,2.483
E102_7_529,7.529
E142_0_32,0.32
E9_7_77,7.77
E92_5_287,5.287000000000001
E110_5_207,5.207000000000001
E2_2_483,2.483
E74_5_447,5.447
E6_7_049,7.0489999999999995
E116_1_522,1.5219999999999998
E99_6_328,6.327999999999999
E109_7_289,7.289
E82_5_367,5.367000000000001
E22_7_61,7.61
E90_4_966,4.966
E32_4_325,4.325
E123_5_287,5.287000000000001
E108_5_847,5.847
E3_7_93,7.93
E114_7_209,7.209
E65_7_289,7.289
E53_6_328,6.327999999999999
E127_4_806,4.806
E30_7_129,7.129
E62_6_488,6.4879999999999995
E89_6_889,6.888999999999999
E121_4_245,4.245
E137_4_085,4.085
E48_2_964,2.964
E42_6_408,6.4079999999999995
E113_5_207,5.207000000000001
E129_3_044,3.0439999999999996
E61_3_765,3.765
E67_2_483,2.483
E132_5_287,5.287000000000001
E141_1_282,1.2819999999999998
E95_2_884,2.884
E15_0_641,0.6409999999999999
E9_2_003,2.003
E105_3_605,3.605
E146_0_32,0.32
E115_5_767,5.767
E83_7_129,7.129
E90_6_728,6.728
E119_0_961,0.961
E133_4_325,4.325
E118_7_369,7.369
E35_3_685,3.685
E50_0_881,0.8809999999999999
E48_4_165,4.165
E75_4_406,4.406000000000001
E52_7_77,7.77
E148_7_209,7.209
E20_5_367,5.367000000000001
E24_0_481,0.48100000000000004
E83_4_406,4.406000000000001
E11_1_682,1.682
E46_7_77,7.77
E105_5_367,5.367000000000001
E113_6_809,6.809
E98_4_165,4.165
E97_5_046,5.046
E112_0_481,0.48100000000000004
E71_3_685,3.685
E81_5_687,5.687
E5_7_529,7.529
E27_3_364,3.364
E41_6_969,6.968999999999999
E144_6_728,6.728
E125_7_129,7.129
E35_7_209,7.209
E113_6_408,6.4079999999999995
E12_0_16,0.16
E98_7_69,7.69
E5_4_566,4.566
E141_5_847,5.847
E136_5_207,5.207000000000001
E138_0_881,0.8809999999999999
E62_0_0,0.0
E139_5_527,5.527
E83_5_927,5.9270000000000005
E7_5_607,5.607
E135_2_083,2.083
E29_3_044,3.0439999999999996
E113_1_602,1.6019999999999999
E139_3_845,3.845
E64_4_566,4.566
E44_0_561,0.561
E119_2_643,2.6430000000000002
E21_5_527,5.527
E146_7_529,7.529
E106_4_165,4.165
E99_3_925,3.925
E147_0_481,0.48100000000000004
E78_1_522,1.5219999999999998
E36_4_966,4.966
E88_2_723,2.7230000000000003
E68_2_083,2.083
E118_1_842,1.8419999999999999
E18_5_447,5.447
E146_1_522,1.5219999999999998
E137_5_527,5.527
E93_4_165,4.165
E109_6_168,6.167999999999999
E104_5_287,5.287000000000001
E112_5_927,5.9270000000000005
E47_6_008,6.007999999999999
E71_0_801,0.8009999999999999
E36_6_328,6.327999999999999
E55_4_486,4.486000000000001
E135_7_209,7.209
E86_4_245,4.245
E8_3_364,3.364
E37_4_245,4.245
E34_0_961,0.961
E97_5_447,5.447
E43_0_561,0.561
E3_3_124,3.1239999999999997
E48_4_886,4.886
E20_2_403,2.403
E72_6_889,6.888999999999999
E146_0_801,0.8009999999999999
E148_4_566,4.566
E33_1_602,1.6019999999999999
E131_2_483,2.483
E112_0_24,0.24
E65_5_527,5.527
E20_7_369,7.369
E146_0_0,0.0
E117_1_682,1.682
E38_1_762,1.7619999999999998
E110_3_364,3.364
E84_1_762,1.7619999999999998
E77_6_889,6.888999999999999
E31_1_202,1.202
E83_6_488,6.4879999999999995
E10_6_648,6.648
E113_7_77,7.77
E80_0_0,0.0
E7_5_046,5.046
E100_5_447,5.447
E11_0_641,0.6409999999999999
E61_4_245,4.245
E126_2_403,2.403
E94_0_801,0.8009999999999999
E75_2_563,2.563
E149_3_524,3.5239999999999996
E98_2_403,2.403
E115_7_61,7.61
E37_6_809,6.809
E49_1_602,1.6019999999999999
E4_2_163,2.1630000000000003
E34_0_721,0.721
E39_3_524,3.5239999999999996
E70_7_369,7.369
E67_2_563,2.563
E58_4_165,4.165
E107_1_282,1.2819999999999998
E117_6_008,6.007999999999999
E68_7_049,7.0489999999999995
E66_6_568,6.568
E113_0_401,0.401
E72_2_243,2.2430000000000003
E1_0_08,0.08
E148_5_367,5.367000000000001
E39_3_204,3.2039999999999997
E118_3_765,3.765
E73_2_163,2.1630000000000003
E18_6_488,6.4879999999999995
E66_7_85,7.85
E62_7_85,7.85
E69_1_842,1.8419999999999999
E37_7_129,7.129
E108_2_243,2.2430000000000003
E80_3_685,3.685
E87_3_284,3.284
E139_1_682,1.682
E54_1_522,1.5219999999999998
E143_6_328,6.327999999999999
E149_3_444,3.444
E124_5_287,5.287000000000001
E121_6_488,6.4879999999999995
E50_4_806,4.806
E45_7_93,7.93
E83_2_643,2.6430000000000002
E81_0_401,0.401
E138_6_728,6.728
E121_2_563,2.563
E33_4_806,4.806
E43_1_362,1.3619999999999999
E65_6_008,6.007999999999999
E19_0_16,0.16
E82_1_282,1.2819999999999998
E130_6_248,6.247999999999999
E132_0_0,0.0
E138_5_287,5.287000000000001
E18_1_842,1.8419999999999999
E127_1_762,1.7619999999999998
E35_1_682,1.682
E87_3_124,3.1239999999999997
E147_6_408,6.4079999999999995
E144_2_643,2.6430000000000002
E133_4_005,4.005
E119_4_005,4.005
E57_0_801,0.8009999999999999
E93_5_367,5.367000000000001
E108_1_762,1.7619999999999998
E131_4_966,4.966
E128_2_563,2.563
E107_4_646,4.646
E55_4_005,4.005
E118_6_809,6.809
E132_0_801,0.8009999999999999
E57_4_886,4.886
E27_6_168,6.167999999999999
E92_0_641,0.6409999999999999
E128_5_687,5.687
E66_6_168,6.167999999999999
E92_0_32,0.32
E91_4_726,4.726
E127_0_0,0.0
E4_7_369,7.369
E5_7_85,7.85
E62_5_687,5.687
E112_7_449,7.449
E65_5_607,5.607
E143_0_24,0.24
E143_1_602,1.6019999999999999
E3_1_121,1.121
E89_3_765,3.765
E140_7_129,7.129
E109_7_369,7.369
E66_0_401,0.401
E88_1_842,1.8419999999999999
E63_7_209,7.209
E83_2_723,2.7230000000000003
E90_2_964,2.964
E139_5_767,5.767
E52_2_563,2.563
E97_0_641,0.6409999999999999
E8_1_762,1.7619999999999998
E124_2_163,2.1630000000000003
E138_5_126,5.126
E48_7_209,7.209
E83_5_527,5.527
E21_4_325,4.325
E120_1_842,1.8419999999999999
E148_0_0,0.0
E83_6_889,6.888999999999999
E61_1_121,1.121
E83_2_163,2.1630000000000003
E3_2_884,2.884
E98_4_806,4.806
E107_1_442,1.442
E4_5_046,5.046
E63_3_124,3.1239999999999997
E112_0_32,0.32
E119_6_168,6.167999999999999
E101_3_605,3.605
E106_2_483,2.483
E2_3_524,3.5239999999999996
E69_7_61,7.61
E109_4_886,4.886
E30_0_08,0.08
E93_2_163,2.1630000000000003
E25_7_449,7.449
E82_0_801,0.8009999999999999
E79_0_08,0.08
E31_3_845,3.845
E44_0_32,0.32
E114_4_005,4.005
E9_4_245,4.245
E71_4_406,4.406000000000001
E27_5_367,5.367000000000001
E133_1_362,1.3619999999999999
E98_0_401,0.401
E76_5_287,5.287000000000001
E126_1_362,1.3619999999999999
E12_6_408,6.4079999999999995
E108_6_088,6.087999999999999
E30_0_641,0.6409999999999999
E88_5_527,5.527
E20_4_165,4.165
E9_6_809,6.809
E117_7_049,7.0489999999999995
E74_6_408,6.4079999999999995
E101_5_447,5.447
E110_0_401,0.401
E9_3_605,3.605
E134_1_121,1.121
E79_4_806,4.806
E103_7_529,7.529
E79_2_403,2.403
E51_5_046,5.046
E94_3_284,3.284
E70_7_129,7.129
E51_7_369,7.369
E32_4_886,4.886
E18_1_762,1.7619999999999998
E102_2_483,2.483
E35_4_005,4.005
E15_7_93,7.93
E69_6_008,6.007999999999999
E1_1_202,1.202
E74_7_61,7.61
E34_4_005,4.005
E16_5_687,5.687
E41_5_207,5.207000000000001
E85_5_767,5.767
E146_6_969,6.968999999999999
E33_4_005,4.005
E107_6_809,6.809
E32_6_568,6.568
E112_1_602,1.6019999999999999
E139_1_202,1.202
E141_4_486,4.486000000000001
E126_6_648,6.648
E103_6_728,6.728
E68_2_884,2.884
E17_7_369,7.369
E59_5_447,5.447
E103_1_762,1.7619999999999998
E142_6_969,6.968999999999999
E60_7_449,7.449
E37_3_765,3.765
E17_4_806,4.806
E59_0_801,0.8009999999999999
E23_3_044,3.0439999999999996
E66_5_287,5.287000000000001
E99_6_889,6.888999999999999
E17_7_449,7.449
E75_4_566,4.566
E112_7_61,7.61
E47_6_408,6.4079999999999995
E54_3_124,3.1239999999999997
E102_2_163,2.1630000000000003
E115_3_044,3.0439999999999996
E21_7_129,7.129
E122_4_566,4.566
E95_7_129,7.129
E135_3_765,3.765
E24_1_682,1.682
E106_7_209,7.209
E39_4_886,4.886
E6_0_24,0.24
E13_5_126,5.126
E122_1_282,1.2819999999999998
E79_1_121,1.121
E78_0_32,0.32
E134_4_726,4.726
E109_3_044,3.0439999999999996
E128_7_77,7.77
E27_4_726,4.726
E98_1_442,1.442
E21_3_845,3.845
E123_7_369,7.369
E59_4_886,4.886
E63_0_801,0.8009999999999999
E137_6_648,6.648
E125_0_801,0.8009999999999999
E37_7_289,7.289
E29_3_284,3.284
E72_3_124,3.1239999999999997
E16_3_925,3.925
E122_2_884,2.884
E38_6_168,6.167999999999999
E18_1_922,1.922
E146_2_563,2.563
E132_1_442,1.442
E83_6_088,6.087999999999999
E96_5_046,5.046
E121_5_207,5.207000000000001
E78_1_442,1.442
E126_7_369,7.369
E148_7_85,7.85
E37_3_524,3.5239999999999996
E132_3_765,3.765
E26_2_323,2.323
E133_2_083,2.083
E137_0_481,0.48100000000000004
E9_3_685,3.685
E97_3_685,3.685
E52_0_881,0.8809999999999999
E26_7_209,7.209
E22_3_845,3.845
E78_7_369,7.369
E139_0_641,0.6409999999999999
E127_1_202,1.202
E63_4_165,4.165
E31_7_369,7.369
E117_5_287,5.287000000000001
E66_0_24,0.24
E73_0_961,0.961
E103_3_284,3.284
E122_4_406,4.406000000000001
E135_5_126,5.126
E39_3_685,3.685
E34_4_486,4.486000000000001
E91_4_325,4.325
E41_0_641,0.6409999999999999
E31_6_168,6.167999999999999
E144_0_881,0.8809999999999999
E99_7_85,7.85
E69_1_442,1.442
E4_2_804,2.804
E14_0_0,0.0
E122_6_248,6.247999999999999
E15_6_328,6.327999999999999
E18_6_728,6.728
E86_2_964,2.964
E140_0_24,0.24
E37_1_922,1.922
E37_5_447,5.447
E50_7_129,7.129
E60_6_969,6.968999999999999
E10_1_041,1.041
E144_2_884,2.884
E76_3_044,3.0439999999999996
E50_6_568,6.568
E86_7_449,7.449
E67_6_809,6.809
E92_1_842,1.8419999999999999
E49_4_966,4.966
E0_4_245,4.245
E129_2_804,2.804
E50_6_728,6.728
E36_6_408,6.4079999999999995
E119_3_044,3.0439999999999996
E134_2_323,2.323
E88_1_202,1.202
E61_7_049,7.0489999999999995
E91_1_282,1.2819999999999998
E31_5_687,5.687
E77_2_243,2.2430000000000003
E28_3_044,3.0439999999999996
E36_2_163,2.1630000000000003
E0_3_284,3.284
E99_1_522,1.5219999999999998
E26_2_563,2.563
E100_6_488,6.4879999999999995
E22_5_767,5.767
E106_1_762,1.7619999999999998
E110_3_044,3.0439999999999996
E84_5_847,5.847
E137_2_323,2.323
E8_6_568,6.568
E12_1_842,1.8419999999999999
E62_0_961,0.961
E84_1_282,1.2819999999999998
E130_2_804,2.804
E4_0_721,0.721
E77_4_566,4.566
E103_1_602,1.6019999999999999
E122_4_886,4.886
E9_6_568,6.568
E56_2_083,2.083
E122_4_646,4.646
E118_7_289,7.289
E109_7_449,7.449
E96_7_85,7.85
E97_5_207,5.207000000000001
E125_3_204,3.2039999999999997
E47_7_61,7.61
E147_4_325,4.325
E111_0_961,0.961
E95_5_767,5.767
E60_5_527,5.527
E136_3_845,3.845
E2_3_364,3.364
E57_7_049,7.0489999999999995
E59_7_77,7.77
E73_6_568,6.568
E91_5_126,5.126
E43_4_245,4.245
E26_2_083,2.083
E77_0_16,0.16
E87_6_168,6.167999999999999
E89_2_563,2.563
E114_7_449,7.449
E136_5_527,5.527
E107_4_726,4.726
E92_5_767,5.767
E148_0_08,0.08
E0_4_325,4.325
E15_2_964,2.964
E135_0_16,0.16
E28_7_049,7.0489999999999995
E117_1_762,1.7619999999999998
E101_6_969,6.968999999999999
E135_6_248,6.247999999999999
E136_5_607,5.607
E107_6_889,6.888999999999999
E34_0_481,0.48100000000000004
E62_2_643,2.6430000000000002
E129_2_323,2.323
E89_6_488,6.4879999999999995
E24_2_163,2.1630000000000003
E112_1_362,1.3619999999999999
E127_7_93,7.93
E53_7_049,7.0489999999999995
E137_4_646,4.646
E108_4_726,4.726
E135_2_483,2.483
E26_3_925,3.925
E115_1_522,1.5219999999999998
E21_2_643,2.6430000000000002
E95_6_889,6.888999999999999
E28_0_801,0.8009999999999999
E1_6_248,6.247999999999999
E70_4_646,4.646
E32_0_0,0.0
E12_0_481,0.48100000000000004
E112_1_522,1.5219999999999998
E38_1_442,1.442
E42_0_961,0.961
E32_6_889,6.888999999999999
E68_2_643,2.6430000000000002
E82_5_607,5.607
E95_5_046,5.046
E29_3_204,3.2039999999999997
E109_0_401,0.401
E6_3_925,3.925
E5_4_325,4.325
E83_7_61,7.61
E147_5_847,5.847
E37_0_24,0.24
E112_6_969,6.968999999999999
E17_4_486,4.486000000000001
E37_5_607,5.607
E131_1_762,1.7619999999999998
E88_7_61,7.61
E14_3_444,3.444
E96_1_922,1.922
E96_2_483,2.483
E32_2_964,2.964
E120_3_524,3.5239999999999996
E84_7_049,7.0489999999999995
E70_4_005,4.005
E5_4_085,4.085
E104_7_77,7.77
E117_0_961,0.961
E110_6_728,6.728
E112_4_566,4.566
E27_6_568,6.568
E57_4_486,4.486000000000001
E46_3_044,3.0439999999999996
E134_7_289,7.289
E117_6_809,6.809
E51_0_16,0.16
E102_0_481,0.48100000000000004
E105_2_403,2.403
E27_5_847,5.847
E4_2_403,2.403
E53_7_209,7.209
E147_7_449,7.449
E105_1_762,1.7619999999999998
E143_1_522,1.5219999999999998
E53_5_287,5.287000000000001
E86_5_367,5.367000000000001
E149_7_61,7.61
E92_7_049,7.0489999999999995
E138_4_646,4.646
E50_0_961,0.961
E124_7_129,7.129
E27_5_607,5.607
E84_3_605,3.605
E133_1_442,1.442
E50_3_124,3.1239999999999997
E131_2_643,2.6430000000000002
E44_1_282,1.2819999999999998
E63_1_202,1.202
E2_0_721,0.721
E29_7_049,7.0489999999999995
E2_1_442,1.442
E117_4_005,4.005
E27_1_442,1.442
E125_0_561,0.561
E130_5_687,5.687
E103_1_442,1.442
E62_0_401,0.401
E85_4_165,4.165
E13_7_209,7.209
E19_5_447,5.447
E36_0_24,0.24
E10_1_762,1.7619999999999998
E87_1_842,1.8419999999999999
E141_1_602,1.6019999999999999
E96_0_401,0.401
E96_0_961,0.961
E44_5_527,5.527
E143_3_605,3.605
E134_1_362,1.3619999999999999
E129_0_801,0.8009999999999999
E38_7_77,7.77
E38_0_401,0.401
E121_1_442,1.442
E58_4_406,4.406000000000001
E97_3_444,3.444
E8_3_204,3.2039999999999997
E73_0_561,0.561
E125_4_646,4.646
E127_4_886,4.886
E85_4_486,4.486000000000001
E49_4_486,4.486000000000001
E99_6_248,6.247999999999999
E105_1_121,1.121
E7_4_726,4.726
E103_4_085,4.085
E11_7_129,7.129
E147_2_643,2.6430000000000002
E39_1_922,1.922
E97_5_927,5.9270000000000005
E23_1_842,1.8419999999999999
E136_0_0,0.0
E95_2_643,2.6430000000000002
E40_1_762,1.7619999999999998
