,PseudoTime0,PseudoTime1
E83_4_81,4.81,
E2_1_152,1.152,
E130_1_202,1.202,
E77_4_309,,4.309
E123_2_305,2.305,
E84_2_705,,2.705
E134_0_15,,0.15
E31_1_653,,1.653
E88_4_459,,4.459
E35_2_806,2.806,
E38_3_257,3.257,
E113_4_91,,4.91
E61_3_507,3.507,
E54_0_301,,0.301
E37_0_752,0.752,
E41_2_204,,2.204
E85_4_058,,4.058
E34_0_651,,0.651
E134_1_102,,1.102
E50_1_754,1.754,
E80_2_605,,2.605
E9_1_653,,1.653
E146_0_551,0.551,
E43_1_754,1.754,
E132_4_208,,4.208
E90_1_904,,1.904
E93_1_653,,1.653
E13_0_301,0.301,
E98_0_952,,0.952
E50_1_102,1.102,
E46_2_054,,2.054
E53_2_355,,2.355
E26_3_607,,3.607
E53_1_653,,1.653
E84_1_804,,1.804
E61_1_303,1.303,
E88_0_1,,0.1
E98_4_559,,4.559
E127_1_603,1.603,
E116_0_2,,0.2
E40_4_459,4.459,
E29_2_605,2.605,
E23_1_503,1.503,
E65_4_108,,4.108
E96_3_407,,3.407
E95_3_156,,3.156
E50_2_104,2.104,
E18_1_653,1.653,
E46_3_056,,3.056
E123_1_754,1.754,
E124_2_655,2.655,
E113_3_908,,3.908
E138_0_752,0.752,
E130_2_906,2.906,
E102_1_703,1.703,
E116_0_752,,0.752
E112_1_553,,1.553
E140_1_603,,1.603
E70_1_202,,1.202
E0_1_503,,1.503
E83_3_056,3.056,
E145_2_154,2.154,
E137_2_154,2.154,
E112_3_407,,3.407
E49_4_008,,4.008
E77_2_355,,2.355
E67_2_505,2.505,
E108_1_954,1.954,
E96_4_108,,4.108
E96_0_351,,0.351
E108_2_004,2.004,
E89_0_401,,0.401
E7_2_906,,2.906
E127_4_559,4.559,
E70_4_91,,4.91
E122_4_709,4.709,
E117_3_607,3.607,
E139_2_705,2.705,
E75_3_507,3.507,
E61_4_359,4.359,
E79_1_854,1.854,
E7_4_409,,4.409
E101_0_401,,0.401
E141_2_255,2.255,
E64_4_559,,4.559
E125_0_301,0.301,
E20_0_902,0.902,
E143_3_407,3.407,
E76_1_202,,1.202
E38_2_756,2.756,
E139_0_1,0.1,
E63_2_255,2.255,
E54_0_0,,0.0
E33_3_206,3.206,
E122_4_058,4.058,
E21_1_253,,1.253
E135_1_954,,1.954
E142_4_309,,4.309
E5_0_902,0.902,
E66_3_858,,3.858
E41_3_156,,3.156
E93_3_006,,3.006
E91_1_353,1.353,
E40_3_808,3.808,
E79_2_655,2.655,
E145_1_503,1.503,
E135_1_353,,1.353
E26_4_91,,4.91
E131_0_351,0.351,
E126_1_553,1.553,
E61_0_802,0.802,
E66_1_503,,1.503
E89_4_309,,4.309
E107_2_104,2.104,
E17_2_204,2.204,
E125_2_505,2.505,
E54_2_906,,2.906
E22_0_301,0.301,
E35_1_954,1.954,
E29_0_251,0.251,
E12_0_752,0.752,
E61_2_204,2.204,
E116_0_852,,0.852
E98_3_607,,3.607
E50_2_455,2.455,
E141_3_307,3.307,
E50_0_251,0.251,
E120_2_054,,2.054
E26_0_601,,0.601
E90_0_401,,0.401
E121_2_555,2.555,
E84_0_701,,0.701
E0_2_505,,2.505
E130_4_158,4.158,
E50_4_008,4.008,
E134_2_154,,2.154
E142_0_451,,0.451
E96_1_653,,1.653
E132_0_752,,0.752
E46_2_355,,2.355
E147_4_158,,4.158
E118_3_808,3.808,
E130_2_405,2.405,
E138_4_76,4.76,
E141_3_858,3.858,
E86_2_655,,2.655
E60_1_453,,1.453
E17_0_1,0.1,
E67_4_86,4.86,
E99_0_601,,0.601
E126_3_257,3.257,
E89_4_96,,4.96
E91_3_908,3.908,
E117_0_0,0.0,
E99_2_856,,2.856
E49_2_956,,2.956
E20_2_555,2.555,
E144_2_555,,2.555
E79_4_359,4.359,
E18_4_96,4.96,
E56_0_401,,0.401
E53_4_509,,4.509
E49_3_307,,3.307
E90_0_651,,0.651
E133_1_403,1.403,
E82_4_609,,4.609
E137_1_703,1.703,
E5_3_657,3.657,
E10_3_758,3.758,
E59_3_257,3.257,
E117_2_555,2.555,
E100_3_056,3.056,
E142_3_858,,3.858
E31_0_351,,0.351
E52_4_309,,4.309
E110_1_152,,1.152
E56_2_305,,2.305
E23_4_008,4.008,
E39_4_008,4.008,
E137_2_004,2.004,
E31_3_106,,3.106
E22_2_004,2.004,
E82_1_954,,1.954
E124_1_804,1.804,
E58_3_858,,3.858
E42_3_156,,3.156
E91_2_004,2.004,
E90_4_609,,4.609
E68_1_653,1.653,
E121_0_802,0.802,
E57_4_509,,4.509
E139_3_206,3.206,
E143_1_553,1.553,
E94_2_054,2.054,
E136_1_052,,1.052
E147_3_006,,3.006
E49_1_603,,1.603
E39_1_553,1.553,
E93_2_255,,2.255
E110_0_351,,0.351
E107_2_255,2.255,
E26_3_357,,3.357
E77_4_158,,4.158
E15_2_856,,2.856
E108_0_0,0.0,
E135_3_407,,3.407
E48_0_451,0.451,
E136_1_804,,1.804
E79_3_908,3.908,
E123_1_804,1.804,
E66_4_609,,4.609
E121_2_605,2.605,
E61_2_856,2.856,
E105_0_2,,0.2
E14_4_158,,4.158
E26_3_307,,3.307
E46_4_259,,4.259
E71_1_102,,1.102
E53_2_555,,2.555
E18_1_403,1.403,
E7_2_655,,2.655
E11_0_902,0.902,
E100_0_501,0.501,
E124_3_758,3.758,
E50_2_906,2.906,
E33_0_301,0.301,
E52_1_002,,1.002
E131_1_603,1.603,
E17_0_551,0.551,
E75_3_106,3.106,
E67_4_559,4.559,
E93_4_309,,4.309
E121_0_601,0.601,
E23_0_752,0.752,
E21_1_653,,1.653
E64_1_052,,1.052
E110_0_802,,0.802
E145_1_954,1.954,
E22_0_852,0.852,
E42_4_659,,4.659
E94_4_108,4.108,
E6_4_609,4.609,
E87_0_05,,0.05
E109_2_956,,2.956
E136_4_108,,4.108
E93_2_004,,2.004
E87_3_056,,3.056
E95_3_006,,3.006
E43_4_309,4.309,
E19_1_152,1.152,
E122_1_954,1.954,
E125_2_455,2.455,
E122_2_956,2.956,
E44_2_305,2.305,
E21_3_006,,3.006
E22_2_705,2.705,
E93_3_908,,3.908
E128_3_357,3.357,
E90_2_856,,2.856
E38_4_459,4.459,
E93_0_351,,0.351
E0_4_459,,4.459
E32_4_76,4.76,
E73_4_158,,4.158
E63_1_353,1.353,
E112_1_754,,1.754
E125_0_2,0.2,
E6_4_409,4.409,
E128_4_509,4.509,
E48_0_501,0.501,
E71_0_351,,0.351
E32_0_551,0.551,
E120_0_902,,0.902
E53_1_403,,1.403
E89_4_509,,4.509
E116_2_054,,2.054
E45_3_407,3.407,
E6_0_551,0.551,
E89_4_359,,4.359
E125_4_76,4.76,
E128_2_756,2.756,
E50_3_156,3.156,
E13_2_806,2.806,
E120_1_703,,1.703
E113_1_954,,1.954
E45_1_603,1.603,
E88_4_81,,4.81
E143_2_305,2.305,
E16_1_603,1.603,
E143_4_058,4.058,
E80_3_206,,3.206
E32_0_1,0.1,
E62_2_204,,2.204
E2_0_802,0.802,
E10_2_255,2.255,
E138_0_301,0.301,
E62_3_457,,3.457
E32_0_2,0.2,
E20_4_76,4.76,
E104_2_956,,2.956
E11_1_603,1.603,
E52_0_0,,0.0
E30_0_902,0.902,
E43_2_555,2.555,
E46_0_802,,0.802
E18_4_509,4.509,
E58_2_004,,2.004
E9_3_858,,3.858
E83_2_756,2.756,
E98_4_058,,4.058
E121_3_156,3.156,
E22_4_008,4.008,
E41_1_703,,1.703
E16_0_752,0.752,
E91_2_655,2.655,
E133_0_952,0.952,
E45_2_004,2.004,
E96_4_659,,4.659
E3_2_555,2.555,
E23_1_303,1.303,
E109_3_707,,3.707
E114_4_81,,4.81
E57_1_303,,1.303
E34_3_056,,3.056
E77_4_96,,4.96
E131_4_91,4.91,
E86_4_409,,4.409
E27_0_251,0.251,
E124_3_357,3.357,
E65_4_309,,4.309
E19_3_357,3.357,
E98_3_958,,3.958
E118_0_752,0.752,
E131_4_409,4.409,
E41_2_255,,2.255
E88_3_206,,3.206
E100_1_453,1.453,
E1_1_052,,1.052
E70_1_102,,1.102
E26_4_609,,4.609
E75_3_357,3.357,
E7_1_403,,1.403
E82_0_601,,0.601
E14_4_509,,4.509
E35_1_703,1.703,
E6_3_407,3.407,
E66_4_81,,4.81
E140_3_808,,3.808
E38_1_603,1.603,
E67_4_108,4.108,
E37_0_1,0.1,
E80_3_457,,3.457
E113_2_505,,2.505
E136_4_91,,4.91
E138_3_657,3.657,
E88_0_401,,0.401
E30_2_004,2.004,
E75_3_206,3.206,
E107_0_301,0.301,
E87_1_954,,1.954
E109_1_603,,1.603
E70_4_96,,4.96
E108_0_401,0.401,
E9_4_91,,4.91
E144_1_052,,1.052
E82_3_958,,3.958
E37_4_559,4.559,
E128_4_058,4.058,
E53_2_054,,2.054
E105_0_251,,0.251
E104_1_503,,1.503
E83_4_609,4.609,
E122_1_553,1.553,
E37_1_002,1.002,
E118_2_004,2.004,
E91_1_703,1.703,
E112_3_958,,3.958
E110_0_701,,0.701
E94_0_401,0.401,
E94_1_854,1.854,
E95_1_754,,1.754
E133_2_505,2.505,
E137_4_259,4.259,
E127_4_459,4.459,
E10_1_453,1.453,
E69_3_858,3.858,
E132_0_0,,0.0
E52_2_455,,2.455
E71_1_052,,1.052
E14_2_255,,2.255
E26_4_409,,4.409
E133_2_305,2.305,
E87_4_86,,4.86
E61_1_102,1.102,
E71_3_657,,3.657
E112_1_403,,1.403
E20_1_503,1.503,
E54_0_1,,0.1
E69_1_152,1.152,
E68_4_208,4.208,
E72_0_15,0.15,
E117_4_008,4.008,
E42_1_653,,1.653
E66_3_307,,3.307
E94_3_257,3.257,
E145_2_906,2.906,
E49_0_501,,0.501
E76_4_659,,4.659
E86_4_81,,4.81
E82_3_908,,3.908
E134_1_754,,1.754
E109_0_451,,0.451
E117_1_453,1.453,
E107_0_601,0.601,
E100_3_257,3.257,
E141_4_409,4.409,
E6_4_158,4.158,
E29_0_501,0.501,
E20_4_81,4.81,
E38_1_202,1.202,
E128_2_856,2.856,
E112_2_255,,2.255
E116_4_309,,4.309
E140_0_1,,0.1
E134_3_908,,3.908
E20_4_409,4.409,
E36_0_05,0.05,
E114_2_505,,2.505
E68_4_76,4.76,
E83_0_651,0.651,
E144_0_852,,0.852
E136_4_709,,4.709
E84_4_609,,4.609
E1_2_104,,2.104
E40_3_657,3.657,
E121_4_609,4.609,
E142_0_05,,0.05
E125_3_908,3.908,
E23_1_152,1.152,
E89_3_607,,3.607
E19_3_457,3.457,
E101_0_0,,0.0
E3_3_707,3.707,
E21_4_81,,4.81
E76_0_1,,0.1
E40_3_758,3.758,
E49_0_15,,0.15
E85_1_703,,1.703
E129_4_76,,4.76
E126_0_2,0.2,
E42_0_15,,0.15
E95_4_86,,4.86
E74_2_756,,2.756
E83_4_459,4.459,
E144_1_904,,1.904
E73_3_106,,3.106
E60_4_609,,4.609
E73_1_303,,1.303
E42_1_603,,1.603
E120_1_403,,1.403
E79_1_202,1.202,
E29_3_357,3.357,
E16_4_609,4.609,
E41_1_453,,1.453
E5_4_108,4.108,
E74_2_505,,2.505
E132_0_952,,0.952
E50_3_858,3.858,
E126_3_607,3.607,
E121_0_0,0.0,
E34_1_804,,1.804
E104_2_355,,2.355
E90_0_451,,0.451
E102_1_453,1.453,
E42_4_459,,4.459
E61_0_1,0.1,
E33_3_106,3.106,
E31_1_002,,1.002
E34_0_1,,0.1
E20_1_403,1.403,
E54_3_908,,3.908
E109_3_507,,3.507
E112_1_052,,1.052
E69_2_505,2.505,
E74_1_854,,1.854
E73_1_854,,1.854
E42_2_405,,2.405
E77_0_15,,0.15
E83_1_102,1.102,
E89_4_158,,4.158
E97_0_802,,0.802
E88_3_908,,3.908
E131_2_555,2.555,
E118_0_251,0.251,
E120_1_653,,1.653
E100_1_403,1.403,
E25_2_455,,2.455
E77_4_259,,4.259
E129_0_451,,0.451
E65_1_653,,1.653
E120_4_86,,4.86
E113_4_108,,4.108
E47_0_501,,0.501
E1_1_553,,1.553
E116_0_0,,0.0
E18_2_956,2.956,
E54_4_709,,4.709
E32_3_457,3.457,
E91_2_906,2.906,
E58_1_754,,1.754
E96_1_904,,1.904
E73_2_305,,2.305
E65_2_705,,2.705
E46_1_002,,1.002
E23_3_357,3.357,
E107_0_15,0.15,
E76_1_303,,1.303
E97_4_359,,4.359
E88_0_251,,0.251
E3_2_255,2.255,
E124_4_259,4.259,
E98_0_601,,0.601
E17_0_651,0.651,
E46_4_359,,4.359
E83_2_004,2.004,
E132_0_601,,0.601
E19_1_453,1.453,
E23_4_409,4.409,
E68_0_651,0.651,
E145_1_353,1.353,
E128_1_503,1.503,
E61_0_351,0.351,
E77_3_056,,3.056
E145_1_052,1.052,
E86_4_058,,4.058
E137_3_908,3.908,
E149_2_756,,2.756
E116_2_255,,2.255
E57_1_353,,1.353
E96_3_858,,3.858
E80_0_251,,0.251
E108_0_451,0.451,
E30_1_202,1.202,
E2_3_958,3.958,
E83_0_2,0.2,
E64_4_058,,4.058
E11_1_503,1.503,
E94_0_752,0.752,
E146_4_008,4.008,
E90_0_551,,0.551
E95_3_056,,3.056
E140_2_405,,2.405
E15_4_509,,4.509
E117_4_96,4.96,
E145_1_703,1.703,
E132_0_501,,0.501
E40_3_006,3.006,
E6_0_752,0.752,
E47_0_1,,0.1
E77_2_505,,2.505
E18_0_2,0.2,
E54_4_76,,4.76
E67_4_058,4.058,
E68_1_804,1.804,
E33_0_1,0.1,
E99_4_259,,4.259
E74_1_603,,1.603
E13_0_05,0.05,
E40_2_104,2.104,
E7_4_058,,4.058
E146_0_601,0.601,
E133_2_956,2.956,
E31_4_208,,4.208
E1_0_2,,0.2
E7_2_856,,2.856
E66_4_509,,4.509
E95_1_403,,1.403
E141_1_303,1.303,
E12_2_806,2.806,
E56_3_557,,3.557
E126_4_459,4.459,
E42_1_002,,1.002
E87_2_255,,2.255
E87_3_507,,3.507
E22_3_056,3.056,
E109_1_202,,1.202
E52_1_653,,1.653
E73_1_804,,1.804
E1_0_05,,0.05
E49_4_058,,4.058
E94_3_407,3.407,
E80_1_303,,1.303
E130_2_305,2.305,
E47_0_952,,0.952
E141_3_407,3.407,
E108_0_1,0.1,
E38_1_703,1.703,
