PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E47_4_325,62.3746723860522,NA,NA,NA
E127_3_605,81.5392134759848,NA,NA,NA
E11_3_524,78.8924647083147,NA,NA,NA
E18_4_726,NA,50.9597862137251,NA,NA
E92_5_126,32.6829615537686,NA,NA,NA
E49_3_044,94.4567441333081,NA,NA,NA
E110_1_282,54.0297109348215,NA,NA,NA
E95_0_721,NA,24.7016514380372,NA,NA
E112_6_648,106.340165385654,NA,NA,NA
E105_2_723,35.0369139664732,NA,NA,NA
E37_0_561,7.71512714870731,NA,NA,NA
E34_5_207,95.8208562590234,NA,NA,NA
E25_5_126,NA,37.7555635540043,NA,NA
E37_6_008,54.7712687049123,NA,NA,NA
E94_0_32,9.01813664818298,3.18588559255374,3.40898111493368,3.2325609440778
E29_3_444,NA,78.5815509482694,NA,NA
E112_3_284,59.5013139772201,NA,NA,NA
E110_1_121,20.2691616195396,NA,NA,NA
E33_0_561,2.35357511200163,6.92262684025261,7.14268365853616,6.03596755839145
E81_3_925,NA,76.5365686388656,NA,NA
E24_6_648,55.2860217638227,NA,NA,NA
E146_3_605,NA,50.5547596989783,NA,NA
E114_1_682,NA,43.0198911138715,NA,NA
E18_6_728,NA,59.5640544915235,NA,NA
E30_3_765,56.9728382053263,NA,NA,NA
E112_7_529,55.2550919199767,NA,NA,NA
E104_0_881,0,0,0,16.0235854831919
E75_4_806,62.9437193073108,NA,NA,NA
E37_7_69,92.3597549498357,NA,NA,NA
E11_7_369,33.664646875808,NA,NA,NA
E139_7_77,NA,65.8799335932584,NA,NA
E88_0_0,0,7.02535696352539,19.7779109060371,7.07026759211771
E53_4_566,NA,52.1995350249209,NA,NA
E115_2_723,NA,35.4683619200398,NA,NA
E113_2_723,77.702658515667,NA,NA,NA
E126_4_005,62.9043020543183,NA,NA,NA
E107_0_961,19.1478854893963,NA,NA,NA
E99_1_842,62.8459777527658,NA,NA,NA
E89_3_444,59.5884921919326,NA,NA,NA
E46_6_648,95.7536425157801,NA,NA,NA
E1_2_323,59.0428667854947,NA,NA,NA
E132_7_049,NA,NA,55.5033402836961,NA
E79_7_209,NA,NA,NA,68.3826526423767
E60_0_881,21.7902240835286,NA,NA,NA
E144_6_889,63.1512012403486,NA,NA,NA
E99_0_24,29.5466371250847,NA,NA,NA
E61_3_204,NA,NA,NA,27.0196775166028
E23_2_323,106.340165385654,NA,NA,NA
E20_5_287,NA,54.0693373966146,NA,NA
E99_5_367,46.1153656067294,NA,NA,NA
E120_6_488,69.9092743668729,NA,NA,NA
E73_4_966,77.5314303630276,NA,NA,NA
E22_2_563,NA,63.3849292696711,NA,NA
E140_1_041,20.3415319627971,NA,NA,NA
E28_3_204,34.1577275210345,NA,NA,NA
E102_0_801,0,0,0,14.5865436672987
E136_7_049,NA,70.8398267130668,NA,NA
E96_7_61,NA,47.944941820258,NA,NA
E85_2_884,40.9891339190789,NA,NA,NA
E10_3_765,56.8178321084698,NA,NA,NA
E62_3_364,NA,NA,NA,73.4215320096988
E20_6_728,NA,48.5911813136638,NA,NA
E138_5_207,71.1232929130068,NA,NA,NA
E20_6_568,NA,44.3394700392546,NA,NA
E82_1_282,NA,NA,NA,41.361797613906
E46_5_367,66.9376735100096,NA,NA,NA
E19_3_204,105.713611921482,NA,NA,NA
