,PseudoTime0,PseudoTime1
E89_0_1,,0.1
E82_3_006,,3.006
E14_4_709,,4.709
E104_4_409,,4.409
E49_0_05,,0.05
E95_2_405,,2.405
E93_0_651,,0.651
E87_2_906,,2.906
E137_3_156,3.156,
E124_3_357,3.357,
E131_4_409,4.409,
E148_1_353,1.353,
E22_4_509,4.509,
E109_3_908,,3.908
E44_2_355,2.355,
E19_2_956,2.956,
E79_0_551,0.551,
E96_4_709,,4.709
E144_2_655,,2.655
E46_0_05,,0.05
E20_4_158,4.158,
E103_4_81,4.81,
E98_0_902,,0.902
E39_4_459,4.459,
E71_2_455,,2.455
E149_2_856,,2.856
E99_4_96,,4.96
E84_1_954,,1.954
E126_0_651,0.651,
E45_3_607,3.607,
E104_4_208,,4.208
E99_2_906,,2.906
E73_3_056,,3.056
E18_1_253,1.253,
E145_3_808,3.808,
E3_1_503,1.503,
E104_2_906,,2.906
E17_1_804,1.804,
E112_3_357,,3.357
E119_0_351,0.351,
E137_0_15,0.15,
E12_4_86,4.86,
E79_1_754,1.754,
E3_2_455,2.455,
E91_3_507,3.507,
E141_3_206,3.206,
E76_4_108,,4.108
E62_1_653,,1.653
E60_2_154,,2.154
E131_4_509,4.509,
E32_4_609,4.609,
E100_1_052,1.052,
E66_3_557,,3.557
E8_4_659,4.659,
E79_1_503,1.503,
E123_2_555,2.555,
E103_3_206,3.206,
E129_3_056,,3.056
E126_1_403,1.403,
E12_1_603,1.603,
E121_0_1,0.1,
E26_0_05,,0.05
E120_4_81,,4.81
E122_1_854,1.854,
E47_2_555,,2.555
E61_0_802,0.802,
E56_0_752,,0.752
E121_1_453,1.453,
E114_0_401,,0.401
E97_3_457,,3.457
E58_1_002,,1.002
E36_3_657,3.657,
E17_3_858,3.858,
E29_0_601,0.601,
E105_2_154,,2.154
E101_4_96,,4.96
E42_4_91,,4.91
E18_3_307,3.307,
E47_3_958,,3.958
E121_1_052,1.052,
E90_2_255,,2.255
E21_4_359,,4.359
E65_1_653,,1.653
E114_0_852,,0.852
E39_1_253,1.253,
E122_4_459,4.459,
E130_4_158,4.158,
E20_4_86,4.86,
E127_1_653,1.653,
E99_4_058,,4.058
E59_2_605,2.605,
E19_4_81,4.81,
E54_4_208,,4.208
E136_2_505,,2.505
E9_1_353,,1.353
E29_2_555,2.555,
E96_2_756,,2.756
E91_4_359,4.359,
E103_0_651,0.651,
E81_2_906,2.906,
E124_1_052,1.052,
E137_4_509,4.509,
E27_1_553,1.553,
E3_0_1,0.1,
E83_0_451,0.451,
E7_1_653,,1.653
E50_1_102,1.102,
E77_4_309,,4.309
E82_4_91,,4.91
E81_1_703,1.703,
E0_4_91,,4.91
E137_1_854,1.854,
E48_0_852,0.852,
E129_0_351,,0.351
E58_0_551,,0.551
E75_3_457,3.457,
E101_1_253,,1.253
E116_1_553,,1.553
E123_0_401,0.401,
E1_4_008,,4.008
E38_4_81,4.81,
E28_1_653,1.653,
E108_3_006,3.006,
E73_0_251,,0.251
E41_2_405,,2.405
