,PseudoTime0,PseudoTime1
E135_5_607,5.607,
E62_2_804,2.804,
E67_7_209,7.209,
E29_1_282,,1.282
E75_4_486,,4.486
E37_7_85,,7.85
E10_4_406,4.406,
E122_2_884,,2.884
E43_5_527,,5.527
E22_5_287,,5.287
E22_1_842,,1.842
E106_1_202,1.202,
E75_1_762,,1.762
E50_4_886,4.886,
E59_3_124,,3.124
E88_5_447,,5.447
E5_2_723,,2.723
E49_1_602,,1.602
E36_1_922,1.922,
E121_2_563,2.563,
E102_4_085,4.085,
E90_6_728,,6.728
E101_7_369,,7.369
E62_2_563,2.563,
E116_0_16,0.16,
E81_2_083,2.083,
E89_6_728,,6.728
E53_7_61,7.61,
E17_5_927,5.927,
E50_1_602,1.602,
E73_2_884,,2.884
E128_2_884,,2.884
E123_7_369,7.369,
E126_1_922,1.922,
E137_5_687,,5.687
E29_4_486,,4.486
E101_6_809,,6.809
E12_5_207,,5.207
E143_3_204,,3.204
E119_7_529,,7.529
E27_4_165,,4.165
E37_0_0,,0.0
E4_7_449,,7.449
E60_6_648,,6.648
E132_4_325,4.325,
E28_6_809,6.809,
E79_4_005,4.005,
E90_7_77,,7.77
E146_0_16,,0.16
E134_1_842,,1.842
E14_2_483,2.483,
E9_2_884,2.884,
E101_2_163,,2.163
E109_0_801,,0.801
E124_7_69,7.69,
E118_4_486,,4.486
E143_4_806,,4.806
E148_0_721,0.721,
E106_7_449,7.449,
E28_5_046,5.046,
E110_2_163,2.163,
E11_6_168,,6.168
E94_3_685,,3.685
E63_2_083,2.083,
E58_6_969,,6.969
E49_4_165,,4.165
E119_2_403,,2.403
E148_3_925,3.925,
E123_2_163,2.163,
E33_5_287,5.287,
E103_0_24,,0.24
E96_0_32,,0.32
E47_3_605,3.605,
E14_4_005,4.005,
E15_2_723,2.723,
E70_7_289,,7.289
E119_1_282,,1.282
E12_3_284,,3.284
E99_6_728,6.728,
E119_0_32,,0.32
E89_3_284,,3.284
E104_5_767,5.767,
E56_5_367,5.367,
E59_1_282,,1.282
E104_5_847,5.847,
E51_5_207,5.207,
E1_4_806,,4.806
E125_7_69,,7.69
E30_6_248,,6.248
E33_3_124,3.124,
E2_4_966,4.966,
E28_3_284,3.284,
E58_4_165,,4.165
E136_0_721,0.721,
E79_7_289,7.289,
E18_3_444,,3.444
E129_6_248,6.248,
E29_1_041,,1.041
E87_7_529,,7.529
E90_7_529,,7.529
E78_7_129,7.129,
E18_2_403,,2.403
E69_7_289,,7.289
E72_7_85,,7.85
E53_6_328,6.328,
E20_4_486,4.486,
E147_1_282,1.282,
E143_0_24,,0.24
E70_2_884,,2.884
E124_3_925,3.925,
E40_1_041,,1.041
E65_5_527,,5.527
E45_0_561,,0.561
E107_1_922,1.922,
E90_1_522,,1.522
E101_2_884,,2.884
E29_6_408,,6.408
E79_0_561,0.561,
E129_5_207,5.207,
E140_6_648,,6.648
E20_2_323,2.323,
E72_6_969,,6.969
E63_2_323,2.323,
E27_2_003,,2.003
E42_2_723,2.723,
E24_6_809,,6.809
