PseudoTime1,PseudoTime2
E13_0_651,NA,65.9115962407423
E40_0_902,42.2122995527472,38.4486411658097
E108_1_954,67.6050489386596,NA
E34_4_208,NA,87.4178864873618
E68_4_91,104.734838451973,NA
E87_0_2,6.52938199862596,6.55984006832184
E68_3_507,101.52344928533,NA
E75_2_455,139.943080841333,NA
E127_4_459,129.232038245417,NA
E58_2_405,NA,96.3945478198562
E110_3_908,135.752312326863,NA
E137_2_906,117.450972197545,NA
E109_2_305,99.986763103035,NA
E81_2_255,66.7149344330773,NA
E86_4_309,126.79028380767,NA
E25_1_954,54.119993709431,NA
E27_0_0,0,0
E132_2_856,132.580095499444,NA
E126_0_05,0.849490442123118,0.851502395190261
E13_2_756,NA,79.8039484515928
E22_0_902,35.7897527387017,37.9154517374776
E37_0_501,18.1555883615964,20.8806148384914
E114_1_553,NA,77.0088187246119
E109_4_709,125.05210758749,NA
E86_4_559,139.943080841333,NA
E10_1_002,59.4595463406814,NA
E115_4_158,NA,85.0179124883309
E21_0_852,NA,66.2251236841556
E93_0_802,35.717755399622,37.423487627093
E136_4_709,108.273683094523,NA
E106_4_81,139.943080841333,NA
E58_1_403,NA,67.877738268722
E29_2_505,97.3749573948923,NA
E115_2_806,NA,103.510536367999
E135_0_401,15.3630996262065,14.7678372442817
E49_1_353,69.1901005492496,NA
E62_0_551,16.9216948189871,19.0567113721723
E44_2_104,130.296069950672,NA
E17_0_802,22.2316764270668,25.0370536854935
E77_0_902,33.2853910419384,34.0224046209736
E29_0_551,21.8210519893021,19.4462474154733
E83_0_0,0,0
E87_1_804,NA,85.5322210468559
E80_1_202,NA,66.9282950890186
E2_1_052,NA,77.301050650554
E10_1_403,87.2390886496908,NA
E86_3_206,92.3597629902984,NA
E52_0_601,19.8340028761058,21.0545343593562
E132_0_2,7.82038801233934,7.8238380298011
E80_2_255,NA,78.8080720089259
E57_2_605,137.350471706302,NA
E33_1_603,79.812877555372,NA
E13_1_954,NA,71.2201399737265
E143_0_351,17.3509647489587,19.769742699382
E39_1_403,68.4083009768006,NA
E67_1_202,57.1992837092404,NA
E1_4_058,124.587520762244,NA
E52_3_106,116.970384631627,NA
E83_2_956,103.461888546155,NA
E68_4_559,120.197312480471,NA
E33_1_002,57.5625699709086,NA
E1_2_605,69.9566158821333,NA
E8_4_81,139.943080841333,NA
E84_4_609,NA,84.3107237538162
E119_1_754,139.943080841333,NA
E66_4_058,101.896130335127,NA
E38_0_802,38.053889982769,37.7242839185813
E111_4_91,NA,77.9745250616895
E118_2_505,69.6221031636944,NA
E41_4_108,122.616641810065,NA
E46_1_403,38.8170888273529,45.8094098837023
E26_1_052,42.4240619323925,44.8379767530081
E138_2_405,58.2703742131658,NA
E10_3_056,139.943080841333,NA
E112_2_655,118.200763493916,NA
E81_3_307,115.999479185639,NA
E66_4_76,129.280434721804,NA
E6_3_006,139.943080841333,NA
E45_4_91,119.451871339771,NA
E75_3_507,139.943080841333,NA
E61_2_605,NA,73.3493148029715
E72_0_401,17.3068485577526,19.7050941803362
E17_2_255,64.0889776708553,NA
E26_2_004,63.0467257557652,NA
E74_3_106,139.943080841333,NA
E84_4_96,NA,100.071850499305
E90_2_004,137.401030422311,NA
E120_2_305,100.969430906189,NA
E143_1_754,NA,93.862267815038
E69_1_653,75.1138965014949,NA
E80_4_96,NA,99.0967910825043
E54_0_802,68.7477636907621,NA
E135_0_2,10.840291746536,10.8842618185473
E110_0_852,NA,66.2582660633142
E0_2_154,111.220125783949,NA
E62_0_401,17.5626034836122,19.8925754834605
E98_0_251,17.8480504869298,19.8626283625741
E86_1_002,67.5566169273014,NA
E104_2_154,NA,84.0562879109632
E98_1_253,58.5856397007323,NA
E20_0_802,55.8023844917166,NA
E30_1_854,59.6334197470264,NA
E49_0_05,0,0
E100_3_958,119.053248996607,NA
E53_3_457,115.180390222663,NA
E28_0_351,17.8480504869298,19.9740604848012
E46_4_81,116.798432703166,NA
E114_2_054,NA,90.7779790969505
E78_4_91,128.843889769558,NA
E119_2_655,105.188007191939,NA
E139_4_609,131.195552137446,NA
E34_4_058,NA,89.538078236603
E100_0_752,21.9652642267669,22.2997469745938
E99_1_603,NA,84.6170416284921
E129_1_553,NA,92.372076636904
E21_2_856,NA,93.2511462603962
E6_0_952,38.1909272620859,45.1446689504923
E13_4_359,NA,95.9837013191925
E128_0_701,39.4599368847908,37.9043347545096
E32_0_551,20.3339375730799,22.4980298368524
E53_0_752,68.1057276524389,NA
E143_1_954,NA,82.273612913184
E112_1_603,78.7448552595062,NA
E43_3_858,NA,81.7408333843531
E20_3_307,139.943080841333,NA
E24_1_052,NA,86.0370795726834
E39_0_0,0,0
E75_3_056,124.7672644147,NA
E31_0_05,0,0
E134_4_96,NA,99.2757245338296
E94_2_906,44.1519792258218,42.1501024429124
E5_0_701,34.9434609122579,36.7143183994788
E1_4_659,96.5317250110668,NA
E0_3_056,120.24894526591,NA
E5_2_906,139.943080841333,NA
E125_1_954,138.110668948331,NA
E119_2_405,111.589380522416,NA
E26_1_754,53.9234332619903,NA
E145_2_605,105.285118664141,NA
E10_1_854,107.943862638863,NA
E72_1_002,NA,71.8213499277256
E136_4_609,102.805700703724,NA
E138_0_1,8.84745301384363,8.8476840729523
E131_4_96,NA,91.5565123453815
E145_1_804,82.1446320087135,NA
E111_0_05,0,0
E60_2_555,136.183719793314,NA
E72_0_501,16.9425034698272,19.0567113721723
E61_1_353,NA,79.3793885356156
E130_3_808,NA,86.5014675333669
E45_2_956,117.236644488451,NA
E141_4_459,98.2795906917287,NA
E141_3_858,131.734761851585,NA
E66_0_251,16.0764725789753,16.1240282578595
E113_2_505,136.940072091534,NA
E49_3_257,120.589837529584,NA
E55_1_403,69.817823254667,NA
E8_0_1,3.73054577473626,3.73295453772272
E89_2_906,NA,94.7085135584918
E72_4_709,NA,95.1819301872289
E68_0_752,27.3832681272623,28.9524503158115
E6_4_359,139.943080841333,NA
E104_1_002,34.9171375570657,38.7514864245929
E44_2_154,96.6585698075387,NA
E57_0_0,0,0
E48_0_551,18.2521685984283,19.9119247054038
E138_1_453,NA,73.4514980263255
E88_4_709,111.769193464242,NA
E62_4_158,NA,92.2147786498187
E14_0_501,21.3066972536062,22.7158664432394
E61_3_958,NA,88.1753627939992
E2_0_451,18.6379904017077,18.6439122820814
E133_0_551,17.3068485577526,19.5176695963077
E105_2_054,NA,76.1850631215534
E43_4_509,NA,104.002374424421
E63_2_405,NA,92.1411374926587
E17_1_854,54.9510246750418,NA
E75_0_251,17.4603915820641,16.1607016344952
E32_4_96,139.943080841333,NA
E79_1_102,62.8895785582419,NA
E86_1_403,63.3837468775111,NA
E4_1_653,78.5440035801215,NA
E78_4_81,104.765655818138,NA
E20_4_76,108.881648550874,NA
E94_0_0,0,0
E141_2_305,108.219986276026,NA
E51_3_357,41.2416003070271,46.7534228408813
E86_2_154,109.585404137846,NA
E135_4_309,103.748333812262,NA
E109_4_86,129.528559897376,NA
E20_4_509,139.943080841333,NA
E67_2_555,107.86853877888,NA
E27_4_76,135.72337888144,NA
E139_1_453,67.2383188129926,NA
E121_2_806,130.837206798089,NA
E118_2_305,57.2122679119495,NA
E60_0_15,14.5181731960743,15.0306995394587
E138_0_251,16.8180565462748,17.7475089539406
E10_0_501,25.5736755076692,27.9498488590564
E8_1_804,70.2151672438424,NA
E84_4_659,NA,85.0754269534456
E93_1_002,47.5638896877128,40.0143373999166
E8_2_806,110.278595212361,NA
E81_2_355,69.164243607751,NA
E77_3_908,123.92127772668,NA
E147_3_206,114.588457289807,NA
E140_2_655,NA,78.594451712448
E145_2_204,111.081218909585,NA
E67_2_956,121.986077362828,NA
E80_2_555,NA,83.3149644812593
E38_0_752,38.8170888273529,37.6121935131507
E43_4_008,NA,90.9717952988695
E110_2_756,65.0147900711387,NA
E34_3_507,NA,80.8194810565846
E1_4_81,106.106547845493,NA
E55_2_806,139.943080841333,NA
E72_4_609,NA,90.6831634419401
E86_3_106,127.314723556814,NA
E63_1_202,NA,73.4976423974552
E109_3_908,120.061700148287,NA
E76_0_501,21.6901026867909,19.6079120482311
E94_0_601,17.9081178420527,19.0400824261732
E95_3_257,116.917026321556,NA
E51_0_651,18.5183927887782,18.430305513148
E145_4_008,132.039888202507,NA
E22_0_2,16.1133785786769,15.1734562253513
E16_3_557,139.943080841333,NA
E135_1_052,42.5991007737919,38.6744502138577
E136_1_553,67.9509921253917,NA
E43_2_455,NA,89.6959738899346
E68_2_906,99.6402413183985,NA
E51_1_453,NA,65.3317939168972
E53_4_96,101.34911286785,NA
E12_4_91,113.164643085223,NA
E146_2_705,127.526076542532,NA
E120_0_351,18.6116321033788,18.2350021172587
E105_1_303,NA,67.59004783362
E29_4_86,99.2869903399718,NA
E22_2_505,108.647398218361,NA
E107_2_255,125.362621910663,NA
E85_2_856,39.327919029176,46.6333414225037
E75_2_405,130.908421943797,NA
