,PseudoTime0,PseudoTime1
E74_2_563,,2.563
E135_4_646,,4.646
E65_1_041,1.041,
E138_4_325,,4.325
E135_3_364,,3.364
E71_6_008,6.008,
E92_2_964,2.964,
E4_0_641,0.641,
E4_1_202,1.202,
E21_0_0,,0.0
E103_0_481,0.481,
E53_1_041,,1.041
E68_0_24,,0.24
E81_1_282,,1.282
E10_0_24,,0.24
E13_2_243,,2.243
E105_3_124,,3.124
E115_0_801,0.801,
E75_6_969,6.969,
E135_6_488,,6.488
E13_4_486,,4.486
E115_0_881,0.881,
E35_3_925,3.925,
E51_4_245,,4.245
E136_3_044,,3.044
E77_7_61,7.61,
E135_0_0,,0.0
E28_6_809,,6.809
E89_7_85,7.85,
E145_6_408,6.408,
E132_0_0,,0.0
E109_3_044,3.044,
E87_6_008,6.008,
E86_3_605,,3.605
E89_2_083,2.083,
E142_2_964,2.964,
E8_5_927,5.927,
E99_2_323,,2.323
E72_3_284,3.284,
E122_4_806,4.806,
E70_4_085,4.085,
E79_3_605,,3.605
E120_3_124,3.124,
E6_7_289,,7.289
E60_2_643,2.643,
E68_4_005,,4.005
E73_2_083,2.083,
E138_3_364,,3.364
E126_0_641,,0.641
E35_7_69,7.69,
E68_7_85,,7.85
E27_1_522,1.522,
E91_7_93,,7.93
E129_5_447,,5.447
E16_1_922,1.922,
E120_7_049,7.049,
E71_6_809,6.809,
E43_5_767,5.767,
E43_0_881,0.881,
E124_3_925,,3.925
E92_5_126,5.126,
E113_1_041,1.041,
E62_5_447,,5.447
E31_7_529,,7.529
E3_6_568,6.568,
E69_6_889,6.889,
E117_4_486,4.486,
E85_5_207,,5.207
E101_7_129,7.129,
E116_3_685,,3.685
E111_1_682,,1.682
E94_7_049,7.049,
E54_7_93,,7.93
E50_2_723,,2.723
E80_6_328,6.328,
E120_3_765,3.765,
E45_7_049,7.049,
E149_2_483,2.483,
E135_1_842,,1.842
E32_6_648,,6.648
E108_5_046,5.046,
E126_1_922,,1.922
E69_6_969,6.969,
E93_0_641,0.641,
E87_4_005,4.005,
E76_7_369,7.369,
E147_2_403,,2.403
E73_2_563,2.563,
E86_3_204,,3.204
E19_2_243,,2.243
E39_1_362,,1.362
E146_2_163,2.163,
E132_6_648,,6.648
E141_2_884,,2.884
E0_7_85,,7.85
E111_0_481,,0.481
E44_0_0,,0.0
E140_3_845,3.845,
E69_2_403,2.403,
E40_7_85,7.85,
E105_7_449,,7.449
E85_4_406,,4.406
E88_7_049,7.049,
E33_0_401,,0.401
E136_6_889,,6.889
E1_7_449,7.449,
E53_4_165,,4.165
E108_1_842,1.842,
E97_5_767,,5.767
E149_4_806,4.806,
E81_4_165,,4.165
E33_4_165,,4.165
E27_6_728,6.728,
E106_5_126,,5.126
E62_7_69,,7.69
E98_3_284,3.284,
E93_0_481,0.481,
E35_5_607,5.607,
E90_6_568,6.568,
E133_1_202,1.202,
E125_3_364,3.364,
E30_0_801,0.801,
E99_0_481,,0.481
E147_3_204,,3.204
E129_0_401,,0.401
E110_7_77,,7.77
E137_2_483,2.483,
E22_2_243,2.243,
E9_4_165,,4.165
E42_6_568,,6.568
E77_6_408,6.408,
E80_3_364,3.364,
E31_6_889,,6.889
E60_6_728,6.728,
E63_7_049,,7.049
E105_5_687,,5.687
E102_7_529,,7.529
E51_1_762,,1.762
E93_5_847,5.847,
E126_7_93,,7.93
E16_7_209,7.209,
E30_1_282,1.282,
E111_3_124,,3.124
E105_3_845,,3.845
E7_6_008,,6.008
E5_3_044,3.044,
E116_3_845,,3.845
E30_6_889,6.889,
E24_2_403,2.403,
E64_0_481,,0.481
E40_5_447,5.447,
E113_3_284,3.284,
E20_1_922,,1.922
E4_3_124,3.124,
E123_6_408,,6.408
E65_6_969,6.969,
E44_0_961,,0.961
E107_0_32,,0.32
E133_0_0,0.0,
E3_5_287,5.287,
E45_4_085,4.085,
E44_0_401,,0.401
E105_6_568,,6.568
E93_6_248,6.248,
E100_5_847,,5.847
E63_4_325,,4.325
E145_2_243,2.243,
E139_1_842,1.842,
E144_5_447,5.447,
E144_0_801,0.801,
E80_7_049,7.049,
E120_5_927,5.927,
E9_0_801,,0.801
E51_2_804,,2.804
E109_2_163,2.163,
E147_5_607,,5.607
E137_6_088,6.088,
E4_4_406,4.406,
E115_2_243,2.243,
E4_2_403,2.403,
E89_6_488,6.488,
E120_4_646,4.646,
E48_0_401,,0.401
E38_3_925,,3.925
E54_4_325,,4.325
E83_0_641,0.641,
E137_4_085,4.085,
E73_6_648,6.648,
E14_4_486,,4.486
E94_5_046,5.046,
E39_7_93,,7.93
E5_3_605,3.605,
E18_0_401,0.401,
E30_4_726,4.726,
E32_5_927,,5.927
E138_5_046,,5.046
E46_7_93,7.93,
E89_0_881,0.881,
E122_1_442,1.442,
E87_3_284,3.284,
E24_3_845,3.845,
E19_1_362,,1.362
E60_2_243,2.243,
E149_6_728,6.728,
E6_3_044,,3.044
E26_1_842,,1.842
E15_1_842,,1.842
E109_3_284,3.284,
E94_1_442,1.442,
E9_3_044,,3.044
E115_5_207,5.207,
E104_4_486,,4.486
E93_5_207,5.207,
E0_5_126,,5.126
E71_7_209,7.209,
E123_3_284,,3.284
E85_1_442,,1.442
E104_5_767,,5.767
E69_2_643,2.643,
E119_7_289,7.289,
E129_4_646,,4.646
E139_7_529,7.529,
E21_4_245,,4.245
E51_4_085,,4.085
E110_2_163,,2.163
E43_5_126,5.126,
E65_6_168,6.168,
E132_4_245,,4.245
E6_0_32,,0.32
E73_6_728,6.728,
E101_2_643,2.643,
E54_6_889,,6.889
E53_4_566,,4.566
E115_0_08,0.08,
E126_7_209,,7.209
E115_3_524,3.524,
E104_1_842,,1.842
E52_7_529,7.529,
E41_2_323,2.323,
E120_6_008,6.008,
E42_2_163,,2.163
E79_2_323,,2.323
E51_1_121,,1.121
E18_0_561,0.561,
E27_2_723,2.723,
E125_3_204,3.204,
E112_7_129,7.129,
E71_0_0,0.0,
E89_0_0,0.0,
E103_6_088,6.088,
E91_3_765,,3.765
E112_4_085,4.085,
E24_7_93,7.93,
E52_7_93,7.93,
E21_7_77,,7.77
E81_2_083,,2.083
E82_1_442,1.442,
E115_5_687,5.687,
E34_5_287,5.287,
E64_2_083,,2.083
E71_5_687,5.687,
E37_2_563,2.563,
E30_5_207,5.207,
E28_2_243,,2.243
E137_0_641,0.641,
E85_2_643,,2.643
E44_3_605,,3.605
E37_6_969,6.969,
E51_7_049,,7.049
E9_3_605,,3.605
E122_7_129,7.129,
E43_7_449,7.449,
E27_1_762,1.762,
E88_5_207,5.207,
E52_7_85,7.85,
E60_0_721,0.721,
E24_7_209,7.209,
E62_4_085,,4.085
E43_0_961,0.961,
E124_1_442,,1.442
E14_6_889,,6.889
E5_2_563,2.563,
E142_0_401,0.401,
E20_5_126,,5.126
E141_0_481,,0.481
E119_7_77,7.77,
E109_5_367,5.367,
E80_5_687,5.687,
E65_5_927,5.927,
E127_5_527,,5.527
E9_4_486,,4.486
E99_3_444,,3.444
E51_6_408,,6.408
E104_4_966,,4.966
E16_6_008,6.008,
E32_2_964,,2.964
E48_1_282,,1.282
E42_4_165,,4.165
E94_3_524,3.524,
E122_4_245,4.245,
E24_1_922,1.922,
E31_0_881,,0.881
E13_6_088,,6.088
E145_0_32,0.32,
E96_6_248,6.248,
E45_4_566,4.566,
E109_2_964,2.964,
E111_4_726,,4.726
E45_1_602,1.602,
E145_5_367,5.367,
E98_3_925,3.925,
E84_2_243,,2.243
E136_6_408,,6.408
E148_1_041,,1.041
E139_7_289,7.289,
E114_0_961,0.961,
E140_1_922,1.922,
E9_7_529,,7.529
E90_5_126,5.126,
E17_6_328,,6.328
E125_6_728,6.728,
E90_5_607,5.607,
E143_6_568,6.568,
E68_7_61,,7.61
E61_2_483,,2.483
E136_6_008,,6.008
E124_4_646,,4.646
E83_7_61,7.61,
E119_2_163,2.163,
E108_6_568,6.568,
E18_1_362,1.362,
E104_0_08,,0.08
E79_2_403,,2.403
E28_1_522,,1.522
E47_3_685,,3.685
E39_0_481,,0.481
E140_3_765,3.765,
E38_2_243,,2.243
E141_5_447,,5.447
E23_7_529,,7.529
E76_3_925,3.925,
E140_5_847,5.847,
E127_6_728,,6.728
E102_1_121,,1.121
E7_7_209,,7.209
E2_7_049,,7.049
E146_6_248,6.248,
E8_0_721,0.721,
E141_6_648,,6.648
E81_5_126,,5.126
E120_1_041,1.041,
E3_0_08,0.08,
E149_4_566,4.566,
E147_1_202,,1.202
E40_0_24,0.24,
E149_1_282,1.282,
E13_1_041,,1.041
E23_4_245,,4.245
E84_7_69,,7.69
E86_2_964,,2.964
E75_7_69,7.69,
E141_2_083,,2.083
E93_7_529,7.529,
E110_6_008,,6.008
E112_5_287,5.287,
E77_1_682,1.682,
E83_6_088,6.088,
E28_1_762,,1.762
E141_0_24,,0.24
E6_7_69,,7.69
E138_6_408,,6.408
E29_3_524,3.524,
E132_7_69,,7.69
E81_2_643,,2.643
E73_2_323,2.323,
E8_0_881,0.881,
E139_2_563,2.563,
E19_4_085,,4.085
E49_0_961,0.961,
E34_5_607,5.607,
E68_1_762,,1.762
E125_1_602,1.602,
E91_1_762,,1.762
E114_0_24,0.24,
E124_2_083,,2.083
E99_4_806,,4.806
E3_5_527,5.527,
E2_5_447,,5.447
E44_0_16,,0.16
E18_1_202,1.202,
E101_6_648,6.648,
E125_2_483,2.483,
E90_2_723,2.723,
E93_4_966,4.966,
E102_4_406,,4.406
E135_7_69,,7.69
E80_7_61,7.61,
E119_0_881,0.881,
E27_0_16,0.16,
E70_2_804,2.804,
E145_4_486,4.486,
E60_5_207,5.207,
E76_2_243,2.243,
E104_0_24,,0.24
E146_6_088,6.088,
E37_4_486,4.486,
E125_1_682,1.682,
E53_6_728,,6.728
E9_1_362,,1.362
E81_5_687,,5.687
E119_7_369,7.369,
E51_4_886,,4.886
E141_5_287,,5.287
E143_3_124,3.124,
E60_4_646,4.646,
E45_4_245,4.245,
E92_1_602,1.602,
E107_0_721,,0.721
E63_1_282,,1.282
E140_1_842,1.842,
E40_4_486,4.486,
E16_5_527,5.527,
E53_5_046,,5.046
E62_4_486,,4.486
E6_1_602,,1.602
E115_0_561,0.561,
E32_2_323,,2.323
E6_1_202,,1.202
E75_5_046,5.046,
E67_3_364,,3.364
E78_0_32,,0.32
E126_1_682,,1.682
E133_0_961,0.961,
E75_7_61,7.61,
E112_6_889,6.889,
E25_6_008,6.008,
E29_5_687,5.687,
E41_5_207,5.207,
E41_2_723,2.723,
E66_7_529,,7.529
E114_2_003,2.003,
E96_3_044,3.044,
E13_0_561,,0.561
E116_6_168,,6.168
E71_4_406,4.406,
E92_0_16,0.16,
E146_4_886,4.886,
E60_7_129,7.129,
E61_1_682,,1.682
E85_4_245,,4.245
E101_7_369,7.369,
E103_1_682,1.682,
E143_5_126,5.126,
E56_5_927,,5.927
E62_0_401,,0.401
E23_3_605,,3.605
E40_7_61,7.61,
E112_1_762,1.762,
E19_6_809,,6.809
E83_4_325,4.325,
E100_3_124,,3.124
E134_7_289,7.289,
E60_0_0,0.0,
E142_6_568,6.568,
E61_2_964,,2.964
E82_0_08,0.08,
E149_1_522,1.522,
E59_5_046,5.046,
E121_6_969,,6.969
E139_6_408,6.408,
E73_7_369,7.369,
E78_6_008,,6.008
E87_5_126,5.126,
E119_7_209,7.209,
E93_1_602,1.602,
E13_3_444,,3.444
E19_1_442,,1.442
E41_0_08,0.08,
E111_0_641,,0.641
E123_0_801,,0.801
E98_5_046,5.046,
E109_3_124,3.124,
E29_1_602,1.602,
E7_2_003,,2.003
E68_6_408,,6.408
E36_5_687,,5.687
E2_6_248,,6.248
E139_2_884,2.884,
E86_5_126,,5.126
E5_6_088,6.088,
E112_1_922,1.922,
E16_6_488,6.488,
E111_0_24,,0.24
E124_5_207,,5.207
E4_6_809,6.809,
E77_5_767,5.767,
E124_0_32,,0.32
E146_7_69,7.69,
E26_2_243,,2.243
E55_1_362,1.362,
E76_6_008,6.008,
E18_4_406,4.406,
E108_0_32,0.32,
E100_2_483,,2.483
E94_1_282,1.282,
E108_2_003,2.003,
E67_7_77,,7.77
E141_4_566,,4.566
E39_0_16,,0.16
E15_3_524,,3.524
E70_6_008,6.008,
E48_0_881,,0.881
E53_3_204,,3.204
E45_1_041,1.041,
E64_3_685,,3.685
E44_1_522,,1.522
E117_0_721,0.721,
E32_3_444,,3.444
E125_6_328,6.328,
E60_5_927,5.927,
E55_7_93,7.93,
E77_2_483,2.483,
E10_0_721,,0.721
E3_6_648,6.648,
E108_3_524,3.524,
E8_5_687,5.687,
E74_2_403,,2.403
E101_3_845,3.845,
E25_4_165,4.165,
E122_6_969,6.969,
E105_6_809,,6.809
E109_4_806,4.806,
E66_2_003,,2.003
E136_5_447,,5.447
E66_3_044,,3.044
E80_3_204,3.204,
E47_6_568,,6.568
E82_2_403,2.403,
E30_3_444,3.444,
E127_0_0,,0.0
E26_4_566,,4.566
E127_0_481,,0.481
E148_1_602,,1.602
E39_1_442,,1.442
E60_1_522,1.522,
E53_1_922,,1.922
E99_0_401,,0.401
E146_4_325,4.325,
E18_0_16,0.16,
E113_5_847,5.847,
E26_6_008,,6.008
E107_2_243,,2.243
E30_2_003,2.003,
E87_2_083,2.083,
E124_0_0,,0.0
E9_0_08,,0.08
E86_2_884,,2.884
E90_4_245,4.245,
E106_7_449,,7.449
E145_6_648,6.648,
E70_4_886,4.886,
E40_2_563,2.563,
E107_1_282,,1.282
E26_0_08,,0.08
E40_0_08,0.08,
E54_0_721,,0.721
E129_1_522,,1.522
E106_1_282,,1.282
E141_1_362,,1.362
E45_1_202,1.202,
