Gene1	Gene2	EdgeWeight
CTNNB1	CBX2	360
WT1pKTS	FOXL2	359
WNT4	FOXL2	358
FOXL2	NR5A1	357
NR5A1	FOXL2	356
NR0B1	SRY	355
SRY	NR0B1	354
FOXL2	FOXL2	353
NR0B1	WNT4	352
UGR	UGR	351
SRY	UGR	350
RSPO1	CBX2	349
GATA4	CBX2	348
DHH	CBX2	347
SRY	NR5A1	346
NR5A1	WT1pKTS	345
DMRT1	UGR	344
PGD2	SRY	343
CBX2	RSPO1	342
DKK1	UGR	341
FOXL2	SRY	340
WNT4	WNT4	339
WT1mKTS	CBX2	338
CBX2	NR5A1	337
WT1mKTS	NR0B1	336
SOX9	WT1pKTS	335
CTNNB1	UGR	334
WT1pKTS	NR5A1	333
CBX2	CTNNB1	332
DMRT1	FOXL2	331
CTNNB1	NR5A1	330
SOX9	CTNNB1	329
NR0B1	UGR	328
FGF9	WNT4	327
CTNNB1	WT1mKTS	326
NR5A1	SRY	325
WNT4	UGR	324
WT1pKTS	SRY	323
FOXL2	GATA4	322
GATA4	RSPO1	321
FGF9	FOXL2	320
RSPO1	NR5A1	319
PGD2	WNT4	318
UGR	RSPO1	317
WT1mKTS	WT1pKTS	316
NR5A1	RSPO1	315
CBX2	UGR	314
RSPO1	NR0B1	313
UGR	CTNNB1	312
NR0B1	NR0B1	311
GATA4	WNT4	310
RSPO1	SRY	309
WT1mKTS	RSPO1	308
RSPO1	UGR	307
RSPO1	CTNNB1	306
PGD2	NR0B1	305
SOX9	FOXL2	304
WT1mKTS	SRY	303
DKK1	WT1pKTS	302
UGR	WT1mKTS	301
GATA4	NR0B1	300
PGD2	RSPO1	299
WT1pKTS	CBX2	298
UGR	CBX2	297
NR0B1	FOXL2	296
DMRT1	NR5A1	295
AMH	NR0B1	294
CBX2	GATA4	293
CBX2	SRY	292
SRY	WT1pKTS	291
NR5A1	CTNNB1	290
AMH	UGR	289
PGD2	FOXL2	288
GATA4	WT1mKTS	287
FGF9	WT1pKTS	286
CBX2	WT1mKTS	285
NR5A1	CBX2	284
WNT4	CBX2	283
SRY	GATA4	282
NR5A1	UGR	281
FOXL2	WNT4	280
SOX9	CBX2	279
CTNNB1	FOXL2	278
WNT4	WT1pKTS	277
GATA4	FOXL2	276
NR0B1	WT1mKTS	275
DKK1	GATA4	274
RSPO1	FOXL2	273
WT1pKTS	NR0B1	272
GATA4	GATA4	271
CTNNB1	SRY	270
WT1mKTS	WT1mKTS	269
NR0B1	CTNNB1	268
FGF9	RSPO1	267
NR0B1	RSPO1	266
DKK1	RSPO1	265
SRY	SRY	264
FGF9	CBX2	263
WNT4	WT1mKTS	262
WT1pKTS	WNT4	261
FGF9	NR0B1	260
WT1pKTS	GATA4	259
DMRT1	GATA4	258
DKK1	FOXL2	257
WT1pKTS	UGR	256
AMH	FOXL2	255
FGF9	UGR	254
DKK1	NR0B1	253
FGF9	NR5A1	252
WNT4	NR5A1	251
UGR	SRY	250
NR5A1	NR0B1	249
DHH	GATA4	248
GATA4	CTNNB1	247
SOX9	WNT4	246
AMH	GATA4	245
FOXL2	CTNNB1	244
CTNNB1	RSPO1	243
WNT4	GATA4	242
RSPO1	WT1pKTS	241
DHH	NR0B1	240
CBX2	WNT4	239
WT1mKTS	FOXL2	238
SRY	WT1mKTS	237
CTNNB1	WT1pKTS	236
UGR	NR0B1	235
WNT4	RSPO1	234
DMRT1	CTNNB1	233
CBX2	NR0B1	232
FOXL2	UGR	231
RSPO1	GATA4	230
DHH	WT1mKTS	229
NR5A1	WNT4	228
AMH	WNT4	227
PGD2	CTNNB1	226
RSPO1	WT1mKTS	225
PGD2	NR5A1	224
NR0B1	CBX2	223
DHH	WNT4	222
AMH	WT1mKTS	221
DHH	WT1pKTS	220
SOX9	RSPO1	219
UGR	GATA4	218
AMH	CBX2	217
DMRT1	NR0B1	216
GATA4	NR5A1	215
PGD2	WT1pKTS	214
WT1pKTS	RSPO1	213
CBX2	WT1pKTS	212
SOX9	SRY	211
WT1mKTS	WNT4	210
FOXL2	RSPO1	209
GATA4	WT1pKTS	208
UGR	WNT4	207
PGD2	WT1mKTS	206
DHH	SRY	205
