Gene1	Gene2	EdgeWeight
SOX9	WNT4	360
WT1pKTS	FOXL2	360
FOXL2	FOXL2	359
SOX9	RSPO1	359
NR5A1	FOXL2	358
CTNNB1	CBX2	358
WNT4	SRY	357
WT1pKTS	RSPO1	357
FOXL2	NR5A1	356
DHH	DHH	356
NR0B1	SRY	355
UGR	UGR	355
SRY	UGR	354
AMH	AMH	354
PGD2	WNT4	353
DMRT1	WT1pKTS	353
GATA4	CBX2	352
PGD2	NR5A1	352
SRY	SRY	351
WNT4	SOX9	350
SRY	NR5A1	350
DHH	WNT4	349
WNT4	CTNNB1	349
FGF9	FGF9	348
FOXL2	SRY	348
RSPO1	CBX2	347
RSPO1	CTNNB1	347
FGF9	WNT4	346
CBX2	RSPO1	345
SRY	CTNNB1	345
UGR	RSPO1	344
NR0B1	FOXL2	344
WT1mKTS	CBX2	343
FOXL2	CTNNB1	343
WT1pKTS	NR0B1	342
RSPO1	SOX9	341
NR5A1	WT1pKTS	341
DKK1	CBX2	340
AMH	WNT4	340
RSPO1	NR5A1	339
WT1mKTS	NR0B1	338
UGR	GATA4	338
RSPO1	FOXL2	337
DKK1	DKK1	337
CTNNB1	NR0B1	336
CBX2	CTNNB1	336
DKK1	WT1pKTS	335
WNT4	RSPO1	335
GATA4	NR0B1	334
CTNNB1	GATA4	334
SOX9	FGF9	333
GATA4	FOXL2	333
UGR	NR0B1	332
PGD2	WT1mKTS	332
AMH	WT1mKTS	331
CTNNB1	RSPO1	330
PGD2	SRY	330
DHH	WT1mKTS	329
DHH	NR5A1	329
WT1pKTS	CBX2	328
CTNNB1	NR5A1	328
SOX9	WT1pKTS	327
NR0B1	SOX9	326
SOX9	SRY	326
DHH	WT1pKTS	325
NR5A1	WNT4	324
DHH	SRY	324
DMRT1	SRY	323
NR5A1	CTNNB1	323
WT1pKTS	NR5A1	322
WNT4	NR0B1	321
AMH	NR5A1	321
WT1mKTS	FOXL2	320
CBX2	SRY	319
UGR	WNT4	318
WT1mKTS	GATA4	317
DMRT1	DMRT1	315
SRY	WT1pKTS	314
UGR	CTNNB1	314
AMH	CBX2	313
WT1pKTS	SRY	312
NR5A1	RSPO1	312
WNT4	FOXL2	310
NR0B1	WT1mKTS	310
SRY	RSPO1	309
CTNNB1	WNT4	309
NR5A1	CBX2	308
FGF9	NR5A1	308
WT1mKTS	WT1pKTS	307
AMH	FGF9	306
SOX9	CBX2	305
NR5A1	GATA4	305
CTNNB1	UGR	304
FOXL2	WT1mKTS	304
CBX2	CBX2	303
DKK1	CTNNB1	303
CTNNB1	FOXL2	302
PGD2	CBX2	302
UGR	SRY	301
NR0B1	GATA4	301
WNT4	UGR	300
WT1mKTS	WNT4	300
WNT4	DKK1	299
CBX2	NR5A1	299
WNT4	DMRT1	298
DKK1	SRY	298
DKK1	SOX9	297
DKK1	FOXL2	296
DKK1	NR5A1	296
CBX2	WT1pKTS	295
GATA4	WNT4	294
PGD2	NR0B1	293
SRY	SOX9	292
FOXL2	WT1pKTS	291
DMRT1	RSPO1	291
DMRT1	NR0B1	290
NR0B1	AMH	290
NR0B1	NR5A1	289
DMRT1	WT1mKTS	289
WT1mKTS	WT1mKTS	288
DKK1	RSPO1	288
NR5A1	UGR	287
WNT4	NR5A1	287
CTNNB1	SRY	286
SRY	WNT4	286
WT1pKTS	WNT4	285
GATA4	CTNNB1	284
NR0B1	WNT4	284
AMH	SRY	283
WNT4	CBX2	283
CBX2	NR0B1	282
SRY	NR0B1	282
SOX9	WT1mKTS	281
PGD2	GATA4	279
SRY	CBX2	279
WT1pKTS	UGR	278
WT1pKTS	GATA4	278
FGF9	WT1mKTS	277
CBX2	WNT4	277
PGD2	SOX9	275
SOX9	FOXL2	275
NR0B1	NR0B1	274
CBX2	DKK1	274
CBX2	DMRT1	273
NR0B1	CBX2	273
AMH	SOX9	272
GATA4	WT1pKTS	271
FOXL2	FGF9	271
AMH	WT1pKTS	270
DHH	SOX9	269
CBX2	UGR	269
FOXL2	NR0B1	268
NR5A1	PGD2	267
RSPO1	UGR	266
FGF9	SRY	265
GATA4	WT1mKTS	263
PGD2	PGD2	262
SOX9	CTNNB1	262
SOX9	NR0B1	261
FOXL2	RSPO1	260
FOXL2	SOX9	259
FGF9	CBX2	258
WT1mKTS	AMH	256
DKK1	WT1mKTS	256
DHH	CBX2	255
DMRT1	CBX2	255
PGD2	RSPO1	254
FOXL2	AMH	254
UGR	CBX2	253
PGD2	WT1pKTS	252
DHH	DKK1	252
AMH	NR0B1	251
CBX2	GATA4	250
GATA4	NR5A1	249
