,Time
E18_14_56,14.56
E29_13_659,13.659
E149_1_801,1.801
E85_4_953,4.953
E35_9_757,9.757
E52_0_15,0.15
E137_6_154,6.154
E72_11_558,11.558
E125_3_002,3.002
E72_3_753,3.753
E37_12_608,12.607999999999999
E44_1_201,1.2009999999999998
E109_14_109,14.109000000000002
E109_2_101,2.101
E102_8_105,8.105
E108_13_809,13.809000000000001
E17_0_901,0.9009999999999999
E38_9_606,9.606
E92_1_351,1.351
E54_9_606,9.606
E90_10_357,10.357000000000001
E76_6_604,6.604
E26_9_757,9.757
E27_4_503,4.503
E135_11_558,11.558
E132_5_554,5.553999999999999
E36_6_454,6.454
E80_13_209,13.209000000000001
E21_8_706,8.706
E83_6_304,6.303999999999999
E79_5_704,5.704
E91_0_15,0.15
E88_13_959,13.959000000000001
E88_0_6,0.6
E11_0_0,0.0
E21_1_201,1.2009999999999998
E141_7_805,7.805
E133_4_803,4.803
E12_1_051,1.051
E56_12_608,12.607999999999999
E65_6_755,6.755
E102_3_753,3.753
E34_7_955,7.955
E76_0_751,0.7509999999999999
E81_10_957,10.957
E99_1_051,1.051
E148_2_101,2.101
E88_0_3,0.3
E26_10_657,10.657
E114_6_304,6.303999999999999
E134_1_801,1.801
E147_5_854,5.854
E82_9_306,9.306000000000001
E119_4_803,4.803
E71_8_105,8.105
E43_8_556,8.556000000000001
E12_13_659,13.659
E16_10_357,10.357000000000001
E25_8_105,8.105
E126_9_606,9.606
E128_2_101,2.101
E98_2_101,2.101
E23_6_154,6.154
E50_14_86,14.86
E124_0_901,0.9009999999999999
E144_5_704,5.704
E92_7_655,7.655
E111_6_755,6.755
E41_8_256,8.256
E104_1_201,1.2009999999999998
E82_3_452,3.452
E5_9_006,9.006
E17_7_205,7.205
E87_7_055,7.055
E62_1_351,1.351
E112_7_205,7.205
E108_3_903,3.903
E140_13_059,13.059000000000001
E128_13_659,13.659
E90_10_507,10.507
E71_7_655,7.655
E67_14_71,14.71
E137_7_205,7.205
E113_4_503,4.503
E52_3_602,3.602
E148_8_706,8.706
E116_10_807,10.807
E39_5_103,5.103
E122_0_901,0.9009999999999999
E107_6_304,6.303999999999999
E5_0_3,0.3
E142_14_109,14.109000000000002
E75_9_606,9.606
E7_3_452,3.452
E109_7_505,7.505
E16_14_26,14.26
E24_11_408,11.408
E66_2_552,2.552
E73_10_957,10.957
E90_12_759,12.759
E118_7_505,7.505
E130_10_957,10.957
E44_0_751,0.7509999999999999
E79_0_45,0.45
E15_10_057,10.057
E49_6_004,6.004
E101_6_304,6.303999999999999
E54_4_803,4.803
E61_10_957,10.957
E35_8_256,8.256
E144_1_051,1.051
E124_11_558,11.558
E126_10_807,10.807
E109_3_753,3.753
E62_3_002,3.002
E57_1_351,1.351
E60_14_26,14.26
E10_9_907,9.907
E73_4_503,4.503
E101_4_053,4.053
E136_10_807,10.807
E110_0_3,0.3
E123_3_002,3.002
E27_1_351,1.351
E85_9_006,9.006
E85_4_053,4.053
E3_9_907,9.907
E67_9_006,9.006
E78_4_653,4.6530000000000005
E123_11_858,11.857999999999999
E133_10_357,10.357000000000001
E91_3_903,3.903
E97_6_004,6.004
E15_2_252,2.252
E112_1_051,1.051
E20_13_959,13.959000000000001
E39_9_006,9.006
E19_1_951,1.9509999999999998
E75_5_704,5.704
E66_3_152,3.1519999999999997
E99_4_653,4.6530000000000005
E102_14_109,14.109000000000002
E142_0_6,0.6
E9_14_56,14.56
E92_9_907,9.907
E110_9_757,9.757
E2_4_653,4.6530000000000005
E74_10_207,10.207
E6_13_209,13.209000000000001
E116_2_852,2.852
E99_11_858,11.857999999999999
E109_13_659,13.659
E82_10_057,10.057
E22_14_26,14.26
E90_9_306,9.306000000000001
E32_8_105,8.105
E123_9_907,9.907
E108_10_957,10.957
E3_14_86,14.86
E114_13_509,13.509
E65_13_659,13.659
E53_11_858,11.857999999999999
E127_9_006,9.006
E30_13_359,13.359000000000002
E62_12_158,12.158
E89_12_909,12.909
E121_7_955,7.955
E137_7_655,7.655
E48_5_554,5.553999999999999
E42_12_008,12.008
E113_9_757,9.757
E129_5_704,5.704
E61_7_055,7.055
E67_4_653,4.6530000000000005
E132_9_907,9.907
E141_2_402,2.4019999999999997
E95_5_404,5.404
E15_1_201,1.2009999999999998
E9_3_753,3.753
E105_6_755,6.755
E146_0_6,0.6
E115_10_807,10.807
E83_13_359,13.359000000000002
E90_12_608,12.607999999999999
E119_1_801,1.801
E133_8_105,8.105
E118_13_809,13.809000000000001
E35_6_905,6.905
E50_1_651,1.651
E48_7_805,7.805
E75_8_256,8.256
E52_14_56,14.56
E148_13_509,13.509
E20_10_057,10.057
E24_0_901,0.9009999999999999
E83_8_256,8.256
E11_3_152,3.1519999999999997
E46_14_56,14.56
E105_10_057,10.057
E113_12_759,12.759
E98_7_805,7.805
E97_9_456,9.456
E112_0_901,0.9009999999999999
E71_6_905,6.905
E81_10_657,10.657
E5_14_109,14.109000000000002
E27_6_304,6.303999999999999
E41_13_059,13.059000000000001
E144_12_608,12.607999999999999
E125_13_359,13.359000000000002
E35_13_509,13.509
E113_12_008,12.008
E12_0_3,0.3
E98_14_41,14.41
E5_8_556,8.556000000000001
E141_10_957,10.957
E136_9_757,9.757
E138_1_651,1.651
E62_0_0,0.0
E139_10_357,10.357000000000001
E83_11_107,11.107000000000001
E7_10_507,10.507
E135_3_903,3.903
E29_5_704,5.704
E113_3_002,3.002
E139_7_205,7.205
E64_8_556,8.556000000000001
E44_1_051,1.051
E119_4_953,4.953
E21_10_357,10.357000000000001
E146_14_109,14.109000000000002
E106_7_805,7.805
E99_7_355,7.355
E147_0_901,0.9009999999999999
E78_2_852,2.852
E36_9_306,9.306000000000001
E88_5_103,5.103
E68_3_903,3.903
E118_3_452,3.452
E18_10_207,10.207
E146_2_852,2.852
E137_10_357,10.357000000000001
E93_7_805,7.805
E109_11_558,11.558
E104_9_907,9.907
E112_11_107,11.107000000000001
E47_11_258,11.258
E71_1_501,1.501
E36_11_858,11.857999999999999
E55_8_406,8.406
E135_13_509,13.509
E86_7_955,7.955
E8_6_304,6.303999999999999
E37_7_955,7.955
E34_1_801,1.801
E97_10_207,10.207
E43_1_051,1.051
E3_5_854,5.854
E48_9_156,9.156
E20_4_503,4.503
E72_12_909,12.909
E146_1_501,1.501
E148_8_556,8.556000000000001
E33_3_002,3.002
E131_4_653,4.6530000000000005
E112_0_45,0.45
E65_10_357,10.357000000000001
E20_13_809,13.809000000000001
E146_0_0,0.0
E117_3_152,3.1519999999999997
E38_3_302,3.302
E110_6_304,6.303999999999999
E84_3_302,3.302
E77_12_909,12.909
E31_2_252,2.252
E83_12_158,12.158
E10_12_458,12.458
E113_14_56,14.56
E80_0_0,0.0
E7_9_456,9.456
E100_10_207,10.207
E11_1_201,1.2009999999999998
E61_7_955,7.955
E126_4_503,4.503
E94_1_501,1.501
E75_4_803,4.803
E149_6_604,6.604
E98_4_503,4.503
E115_14_26,14.26
E37_12_759,12.759
E49_3_002,3.002
E4_4_053,4.053
E34_1_351,1.351
E39_6_604,6.604
E70_13_809,13.809000000000001
E67_4_803,4.803
E58_7_805,7.805
E107_2_402,2.4019999999999997
E117_11_258,11.258
E68_13_209,13.209000000000001
E66_12_308,12.308
E113_0_751,0.7509999999999999
E72_4_203,4.203
E1_0_15,0.15
E148_10_057,10.057
E39_6_004,6.004
E118_7_055,7.055
E73_4_053,4.053
E18_12_158,12.158
E66_14_71,14.71
E62_14_71,14.71
E69_3_452,3.452
E37_13_359,13.359000000000002
E108_4_203,4.203
E80_6_905,6.905
E87_6_154,6.154
E139_3_152,3.1519999999999997
E54_2_852,2.852
E143_11_858,11.857999999999999
E149_6_454,6.454
E124_9_907,9.907
E121_12_158,12.158
E50_9_006,9.006
E45_14_86,14.86
E83_4_953,4.953
E81_0_751,0.7509999999999999
E138_12_608,12.607999999999999
E121_4_803,4.803
E33_9_006,9.006
E43_2_552,2.552
E65_11_258,11.258
E19_0_3,0.3
E82_2_402,2.4019999999999997
E130_11_708,11.708
E132_0_0,0.0
E138_9_907,9.907
E18_3_452,3.452
E127_3_302,3.302
E35_3_152,3.1519999999999997
E87_5_854,5.854
E147_12_008,12.008
E144_4_953,4.953
E133_7_505,7.505
E119_7_505,7.505
E57_1_501,1.501
E93_10_057,10.057
E108_3_302,3.302
E131_9_306,9.306000000000001
E128_4_803,4.803
E107_8_706,8.706
E55_7_505,7.505
E118_12_759,12.759
E132_1_501,1.501
E57_9_156,9.156
E27_11_558,11.558
E92_1_201,1.2009999999999998
E128_10_657,10.657
E66_11_558,11.558
E92_0_6,0.6
E91_8_856,8.856
E127_0_0,0.0
E4_13_809,13.809000000000001
E5_14_71,14.71
E62_10_657,10.657
E112_13_959,13.959000000000001
E65_10_507,10.507
E143_0_45,0.45
E143_3_002,3.002
E3_2_101,2.101
