Gene1	Gene2	EdgeWeight
WT1pKTS	FOXL2	360
UGR	UGR	360
DKK1	WT1pKTS	359
SOX9	RSPO1	359
GATA4	GATA4	358
WNT4	UGR	358
CBX2	NR5A1	357
DKK1	FOXL2	357
WNT4	CTNNB1	356
WNT4	RSPO1	355
FOXL2	FOXL2	355
AMH	AMH	354
DHH	DHH	353
DMRT1	WT1pKTS	353
CTNNB1	NR0B1	352
RSPO1	FOXL2	352
CTNNB1	CBX2	351
RSPO1	CTNNB1	351
PGD2	PGD2	350
FOXL2	SRY	350
DMRT1	NR5A1	349
DMRT1	FOXL2	349
SRY	NR5A1	348
CTNNB1	RSPO1	348
RSPO1	SOX9	347
RSPO1	CBX2	347
SOX9	WNT4	346
CTNNB1	CTNNB1	346
CBX2	WT1pKTS	345
FGF9	WNT4	344
GATA4	WT1mKTS	344
AMH	NR0B1	343
SRY	UGR	343
SRY	FOXL2	342
CTNNB1	UGR	342
WT1mKTS	CBX2	341
WT1pKTS	WT1pKTS	341
NR0B1	CBX2	340
DHH	WNT4	340
WT1mKTS	WNT4	339
FOXL2	NR5A1	339
SRY	SRY	338
SOX9	FOXL2	338
GATA4	RSPO1	337
NR5A1	RSPO1	336
GATA4	WNT4	335
DKK1	FGF9	335
WT1mKTS	WT1pKTS	334
WNT4	FOXL2	333
NR0B1	SOX9	333
SRY	WNT4	332
WNT4	NR0B1	332
FGF9	WT1pKTS	331
NR0B1	WNT4	331
PGD2	WNT4	330
NR0B1	UGR	330
FGF9	WT1mKTS	329
GATA4	NR5A1	329
FGF9	NR5A1	328
RSPO1	UGR	327
DHH	WT1mKTS	327
SRY	NR0B1	326
SOX9	UGR	326
FOXL2	GATA4	325
AMH	CBX2	325
NR0B1	NR5A1	324
NR5A1	WT1pKTS	324
CBX2	DKK1	323
PGD2	SRY	323
SRY	CBX2	322
DHH	WT1pKTS	322
FGF9	RSPO1	321
FGF9	FGF9	321
WT1mKTS	WT1mKTS	320
DHH	NR5A1	319
CBX2	GATA4	318
UGR	CBX2	318
NR5A1	FOXL2	317
NR5A1	WNT4	317
CBX2	DMRT1	316
NR0B1	WT1pKTS	316
CBX2	CTNNB1	315
WNT4	WT1pKTS	315
WT1pKTS	NR0B1	314
CBX2	CBX2	314
FOXL2	WT1pKTS	313
RSPO1	WT1mKTS	313
DKK1	RSPO1	311
WT1pKTS	NR5A1	311
CTNNB1	WNT4	310
WT1mKTS	CTNNB1	309
FOXL2	RSPO1	309
DMRT1	RSPO1	308
DMRT1	NR0B1	308
AMH	NR5A1	307
RSPO1	WNT4	306
PGD2	NR5A1	305
WT1mKTS	GATA4	305
WNT4	DMRT1	304
WNT4	WT1mKTS	303
DMRT1	FGF9	302
FGF9	PGD2	300
SOX9	NR0B1	299
FGF9	SOX9	298
CBX2	WT1mKTS	298
UGR	FOXL2	297
DKK1	SRY	296
CBX2	UGR	296
FOXL2	UGR	295
UGR	CTNNB1	295
NR5A1	DMRT1	294
CBX2	FOXL2	294
AMH	RSPO1	293
SOX9	WT1mKTS	292
FOXL2	CTNNB1	292
SOX9	PGD2	291
UGR	NR0B1	291
WT1pKTS	PGD2	290
DHH	GATA4	289
DHH	CBX2	288
RSPO1	NR5A1	288
WT1pKTS	UGR	287
UGR	RSPO1	286
PGD2	SOX9	286
UGR	WT1pKTS	285
NR5A1	NR0B1	284
DKK1	GATA4	284
PGD2	WT1pKTS	283
PGD2	FGF9	283
CTNNB1	NR5A1	282
GATA4	WT1pKTS	282
WNT4	DKK1	280
DKK1	CTNNB1	280
NR5A1	FGF9	279
WT1pKTS	RSPO1	279
DKK1	WNT4	278
PGD2	RSPO1	278
CTNNB1	GATA4	277
DHH	SOX9	277
FOXL2	WNT4	276
DMRT1	WNT4	276
