,PseudoTime0,PseudoTime1
E41_1_603,,1.603
E28_3_206,3.206,
E25_1_253,,1.253
E64_2_505,,2.505
E121_2_605,2.605,
E98_2_555,,2.555
E139_4_409,4.409,
E119_4_108,4.108,
E138_0_601,0.601,
E88_2_204,,2.204
E114_1_303,,1.303
E9_2_054,,2.054
E44_2_655,2.655,
E18_0_1,0.1,
E119_4_609,4.609,
E121_4_609,4.609,
E126_0_852,0.852,
E95_3_958,,3.958
E142_3_607,,3.607
E75_1_253,1.253,
E126_4_208,4.208,
E113_0_1,,0.1
E62_1_052,,1.052
E69_3_507,3.507,
E127_2_555,2.555,
E51_2_104,2.104,
E26_0_501,,0.501
E31_0_301,,0.301
E112_3_808,,3.808
E66_2_756,,2.756
E114_3_858,,3.858
E55_1_303,1.303,
E141_0_802,0.802,
E57_0_501,,0.501
E79_4_058,4.058,
E58_3_557,,3.557
E134_2_505,,2.505
E136_2_806,,2.806
E45_3_056,3.056,
E51_2_455,2.455,
E138_0_501,0.501,
E75_4_108,4.108,
E99_2_956,,2.956
E1_2_555,,2.555
E88_4_91,,4.91
E73_1_453,,1.453
E53_4_409,,4.409
E100_0_802,0.802,
E106_2_004,2.004,
E106_1_403,1.403,
E91_0_852,0.852,
E98_3_056,,3.056
E37_4_659,4.659,
E39_3_908,3.908,
E32_3_607,3.607,
E76_1_754,,1.754
E75_1_653,1.653,
E148_1_553,1.553,
E46_2_455,,2.455
E34_1_202,,1.202
E91_1_954,1.954,
E117_2_305,2.305,
E77_2_154,,2.154
E9_2_255,,2.255
E128_1_503,1.503,
E65_3_557,,3.557
E52_2_856,,2.856
E112_2_655,,2.655
E52_3_958,,3.958
E21_1_052,,1.052
E83_1_603,1.603,
E79_2_054,2.054,
E106_1_854,1.854,
E97_2_555,,2.555
E103_4_509,4.509,
E18_0_902,0.902,
E46_4_158,,4.158
E78_1_754,1.754,
E71_2_505,,2.505
E103_3_958,3.958,
E17_4_459,4.459,
E91_0_251,0.251,
E103_0_501,0.501,
E36_0_15,0.15,
E25_2_255,,2.255
E84_1_503,,1.503
E23_3_557,3.557,
E131_2_655,2.655,
E140_4_609,,4.609
E25_0_451,,0.451
E35_3_206,3.206,
E70_1_253,,1.253
E50_4_709,4.709,
E14_1_503,,1.503
E135_3_206,,3.206
E149_1_102,,1.102
E143_2_555,2.555,
E3_3_758,3.758,
E93_1_152,,1.152
E26_2_355,,2.355
E10_3_858,3.858,
E42_3_156,,3.156
E46_0_701,,0.701
E85_0_952,,0.952
E134_1_904,,1.904
E149_2_655,,2.655
E106_0_651,0.651,
E73_1_503,,1.503
E89_2_806,,2.806
E147_0_902,,0.902
E134_0_1,,0.1
E18_0_301,0.301,
E25_0_1,,0.1
E123_4_058,4.058,
E111_0_852,0.852,
E11_4_459,4.459,
E1_3_457,,3.457
E56_1_353,,1.353
E120_2_004,,2.004
E110_2_054,,2.054
E4_2_505,2.505,
E114_2_655,,2.655
E49_2_355,,2.355
E45_4_509,4.509,
E140_4_309,,4.309
E35_1_954,1.954,
E143_3_758,3.758,
E120_0_701,,0.701
E93_0_351,,0.351
E14_1_353,,1.353
E124_1_403,1.403,
E103_2_054,2.054,
E24_1_804,1.804,
E123_4_208,4.208,
E123_3_657,3.657,
E141_0_501,0.501,
E36_1_804,1.804,
E52_0_05,,0.05
E14_0_701,,0.701
E24_4_008,4.008,
E19_2_756,2.756,
E60_3_707,,3.707
E27_1_804,1.804,
E14_3_457,,3.457
E65_4_509,,4.509
E45_2_104,2.104,
E58_3_457,,3.457
E116_3_758,,3.758
E101_1_703,,1.703
E3_3_006,3.006,
E28_4_108,4.108,
E108_2_255,2.255,
E59_1_253,1.253,
E105_1_303,,1.303
E90_2_455,,2.455
E20_4_108,4.108,
E12_2_204,2.204,
E133_3_357,3.357,
E5_0_802,0.802,
E59_4_259,4.259,
E77_3_156,,3.156
E69_3_908,3.908,
E147_3_156,,3.156
E64_1_052,,1.052
E95_3_106,,3.106
E101_3_307,,3.307
E117_2_154,2.154,
E122_4_86,4.86,
E87_4_86,,4.86
E76_0_952,,0.952
E40_2_605,2.605,
E3_4_76,4.76,
E121_3_557,3.557,
E36_2_505,2.505,
E128_0_501,0.501,
E45_1_703,1.703,
E75_4_559,4.559,
E139_3_808,3.808,
E107_4_058,4.058,
E54_4_91,,4.91
E130_2_305,2.305,
E105_3_357,,3.357
E14_1_603,,1.603
E42_1_353,,1.353
E47_4_259,,4.259
E88_3_657,,3.657
E78_1_904,1.904,
E110_0_651,,0.651
E9_0_0,,0.0
E130_2_255,2.255,
E3_2_505,2.505,
E82_2_104,,2.104
E144_1_202,,1.202
E4_3_056,3.056,
E41_3_758,,3.758
E107_2_756,2.756,
E95_1_152,,1.152
E104_0_651,,0.651
E70_0_902,,0.902
E72_0_551,0.551,
E114_3_407,,3.407
E148_0_0,0.0,
E52_2_305,,2.305
E133_3_507,3.507,
E110_0_251,,0.251
E56_3_156,,3.156
E62_1_703,,1.703
E23_1_152,1.152,
E126_0_0,0.0,
E147_0_351,,0.351
E103_1_754,1.754,
E49_1_102,,1.102
E120_4_158,,4.158
E137_0_05,0.05,
E50_0_05,0.05,
E70_2_204,,2.204
E124_0_1,0.1,
E45_1_653,1.653,
E27_4_81,4.81,
E82_0_651,,0.651
E88_2_806,,2.806
E90_0_902,,0.902
E96_2_305,,2.305
E85_2_255,,2.255
E104_4_058,,4.058
E111_4_158,4.158,
E0_0_301,,0.301
E86_3_758,,3.758
E133_4_309,4.309,
E17_3_056,3.056,
E35_4_459,4.459,
E117_1_553,1.553,
E143_0_701,0.701,
E27_4_96,4.96,
E88_2_455,,2.455
E135_4_058,,4.058
E147_1_303,,1.303
E135_1_553,,1.553
E112_1_303,,1.303
E24_2_204,2.204,
E17_3_307,3.307,
E76_4_058,,4.058
E99_1_202,,1.202
E136_3_106,,3.106
E107_0_601,0.601,
E79_0_852,0.852,
E59_0_351,0.351,
E32_4_409,4.409,
E57_3_056,,3.056
E14_2_154,,2.154
E105_3_407,,3.407
E126_3_657,3.657,
E43_2_605,2.605,
E41_3_407,,3.407
E95_3_307,,3.307
E70_4_208,,4.208
E145_4_709,4.709,
E44_3_457,3.457,
E43_3_407,3.407,
E71_2_756,,2.756
E36_3_257,3.257,
E120_3_006,,3.006
E81_4_76,4.76,
E140_4_208,,4.208
E76_2_906,,2.906
E38_1_703,1.703,
E49_4_158,,4.158
E25_2_305,,2.305
E56_2_104,,2.104
